Author Name,Author ID,UID
farah noshin chowdhury,aiub_author_557,7304
fardin ahmed niloy,aiub_author_975,7305
farha akhter munmun,aiub_author_859,7306
farhana afroz,aiub_author_904,7307
farhana islam,aiub_author_1763,7308
farid sh. mohamed,aiub_author_1218,7309
fariha rowshan huda,aiub_author_1034,7310
faris a kateb,aiub_author_1252,7311
faris a. kateb,aiub_author_705,7312
farisa benta safir,aiub_author_1291,7313
fariya sultana prity,aiub_author_295,7314
farnaz ismail,aiub_author_955,7315
faruk abdullah al,aiub_author_886,7316
faruk abdullah al sohan,aiub_author_454,7317
faruk hosain,aiub_author_999,7318
farzana,aiub_author_1694,7319
farzana alam,aiub_author_884,7320
farzana bente alam.,aiub_author_117,7321
farzana khalil,aiub_author_532,7322
farzana khalil3 and md. amjad hossain4,aiub_author_579,7323
farzana khalil4,aiub_author_630,7324
farzana sabeth,aiub_author_1495,7325
fatema jahan,aiub_author_265,7326
fatema t. zohra,aiub_author_1408,7327
fatema tuz zohra,aiub_author_959,7328
faulty rail blocks,buet_author_590,7329
feroz riazul iqbal,aiub_author_1059,7330
fine-grain sharing in chip multiprocessors,buet_author_2409,7331
firoz mridha,aiub_author_1261,7332
first International Congress on Muslim Youths,buet_author_2787,7333
forecasting methods on time series gene expression data,buet_author_521,7334
forji Jahan,nsu_author_312,7335
fowjia tajnin muna,aiub_author_781,7336
foyasl ahamed nirob,aiub_author_97,7337
foysal ahamed ni̇rob,aiub_author_294,7338
francis m bui,aiub_author_354,7339
ft tuz zohra,aiub_author_1510,7340
ft zohra,aiub_author_1514,7341
g martinsen and j o høgetveit,aiub_author_1728,7342
g. periyasami,aiub_author_490,7343
g. sandhya,aiub_author_568,7344
g. singh,aiub_author_160,7345
g.c. biswas,aiub_author_826,7346
genetic algorithm,buet_author_784,7347
genetic algorithm in hull form design,buet_author_2706,7348
genetic algorithms,buet_author_2708,7349
george kousiouris,aiub_author_40,7350
giovanni pirrone,aiub_author_499,7351
giuseppe fanetti,aiub_author_502,7352
gm shafiullah,aiub_author_449,7353
gokul p,aiub_author_1400,7354
golam ahsan akib,aiub_author_615,7355
golam mortuja,aiub_author_358,7356
gollam rabby,aiub_author_1345,7357
gour chandra paul,aiub_author_565,7358
gram and 5-gram Language Model,sust_author_319,7359
gregory l. newman,aiub_author_1737,7360
gwangju 500-757,aiub_author_1304,7361
h International Conference on Informatio,buet_author_1911,7362
h ara,aiub_author_1144,7363
h ara1,aiub_author_86,7364
h ferdous,aiub_author_1726,7365
h kalvøy,aiub_author_1727,7366
h rahman,aiub_author_1688,7367
h rahman and a bhowmik,aiub_author_1686,7368
h.,aiub_author_1127,7369
h. ahmad,aiub_author_491,7370
h. ara,aiub_author_1155,7371
h. das,aiub_author_1074,7372
h. goni,aiub_author_495,7373
h. jahan,aiub_author_337,7374
h. vaidya,aiub_author_83,7375
h.m.,aiub_author_1233,7376
habibul bari shozib1,aiub_author_629,7377
hafijur rahman,aiub_author_130,7378
hajano,brac_author_517,7379
hamid,aiub_author_804,7380
hamid osman,aiub_author_50,7381
hamid osman and md. habib ullah,aiub_author_27,7382
hans j. overgaard,aiub_author_902,7383
haram moon,aiub_author_1083,7384
hari narayan das,aiub_author_69,7385
harinarayan das,aiub_author_849,7386
hasan,aiub_author_652,7387
hasan sanjary islam,aiub_author_345,7388
hasanuzzaman,aiub_author_606,7389
hasibul hossain shajeeb,aiub_author_510,7390
heerok mutsuddy,aiub_author_915,7391
heterogeneous distributed memory systems,buet_author_2373,7392
heuristic based solutions for evacuation modeling,buet_author_152,7393
hideyuki kastumata,aiub_author_995,7394
hideyuki katsumata,aiub_author_895,7395
hierarchical reference based representation of biomolecular sequences,buet_author_182,7396
hijaz ahmed and sameh askarh,aiub_author_4,7397
hira lal gope,aiub_author_1758,7398
hirak chandra dey,aiub_author_1650,7399
hiralal gope,aiub_author_1602,7400
hiroaki fukuoka,aiub_author_302,7401
hn das,aiub_author_513,7402
ho-chul shin,aiub_author_1711,7403
hoque,aiub_author_799,7404
hosen,aiub_author_245,7405
hossain,aiub_author_1359,7406
hossain m zabed,aiub_author_636,7407
hossain m. zabed,aiub_author_433,7408
hossain mr,aiub_author_388,7409
huhena Salam Aonty,cuet_author_21,7410
humaira haroon,aiub_author_1609,7411
humaira tabassum sujana,aiub_author_158,7412
humayra ferdous,aiub_author_266,7413
humayra ferdous and shahidul islam,aiub_author_1415,7414
hussam alrabaiah,aiub_author_970,7415
hybridization of RNN,buet_author_139,7416
i n esha,aiub_author_1016,7417
i.,aiub_author_1717,7418
i. jahan and a. q. ohi,aiub_author_1254,7419
i. sardar,aiub_author_518,7420
i.f.t. al-shaikhli2,aiub_author_1519,7421
iDTI-ESBoost: Identification of Drug Target Interaction Using Evolutionary,buet_author_724,7422
ia jahan,aiub_author_1638,7423
ibrahim adnan chowdhury,aiub_author_360,7424
ikki tateishi,aiub_author_894,7425
ilyas khan,aiub_author_493,7426
imad alshaikhli2,aiub_author_763,7427
imad fakhri al-shaikhli,aiub_author_1403,7428
imad fakhri al-shaikhli2,aiub_author_1522,7429
implementation of a system architecture for large,buet_author_992,7430
implicit token passing protocols in multiple bus LAN,buet_author_1206,7431
imran prodan,aiub_author_1181,7432
in Effective Utilization,buet_author_1186,7433
in Proc. Int. Conf. on Comp.,buet_author_2643,7434
indeterminate strings using prefix tables,buet_author_769,7435
information technology,buet_author_2358,7436
information technology (ICCIT 2007),buet_author_2432,7437
information technology (ICCIT),buet_author_1950,7438
interactive techniques,buet_author_2441,7439
isGPT: An optimized model to identify sub-Golgi protein types using SVM,buet_author_686,7440
ishrat zahan,aiub_author_181,7441
islam,aiub_author_251,7442
islam md. shariful,aiub_author_1088,7443
islam mn,aiub_author_387,7444
islam raiyan,aiub_author_1085,7445
ismail m.m. rahman,aiub_author_51,7446
israt jahan mouri,aiub_author_1622,7447
israt kabir,aiub_author_1585,7448
issues for wavelet-based image resolution enhancement technique: A short review,buet_author_1952,7449
its Subtree Variation,buet_author_2612,7450
j.,aiub_author_1594,7451
j. a. mahmud and m. f. mridha,aiub_author_816,7452
j. das,aiub_author_829,7453
j. hossen,aiub_author_623,7454
j. i. khandaker,aiub_author_1073,7455
j. i. khandaker s. i. liba,aiub_author_1071,7456
j. r. jim,aiub_author_397,7457
j. shin,aiub_author_234,7458
j. uddin,aiub_author_836,7459
j.; sonok,aiub_author_1230,7460
jacky keung,aiub_author_1202,7461
jacky wai keung,aiub_author_1198,7462
jaekook kim,aiub_author_701,7463
jagotamoy das,aiub_author_638,7464
jahanggir hossain setu and k.m. imtiaz-ud-din,aiub_author_857,7465
jahangir hossain setu,aiub_author_726,7466
jahid hasan rony,aiub_author_427,7467
jahida b islam,aiub_author_1662,7468
jahida binte islam,aiub_author_891,7469
jahidabinte islam,aiub_author_1390,7470
jahidul islam,aiub_author_45,7471
jahin,aiub_author_402,7472
jamal uddin,aiub_author_639,7473
jamil m. a. rahman,aiub_author_1738,7474
jang-yeon hwang,aiub_author_700,7475
jannatul ferdosy,aiub_author_775,7476
jannatul ferdous eva,aiub_author_247,7477
jannatul ferdous srabonee,aiub_author_552,7478
jannatul maowa,aiub_author_1479,7479
jb islam,aiub_author_1636,7480
jenita jahangir,aiub_author_1463,7481
jeonggeun jo,aiub_author_1502,7482
jeonggeun jo†,aiub_author_1570,7483
jeonggeunjoaseokhunkimavinodmathewayang-kooksunbjaekookkima,aiub_author_1310,7484
jia uddin,aiub_author_428,7485
jiban podder,aiub_author_67,7486
jinju song†,aiub_author_1566,7487
jinsul kim,aiub_author_1444,7488
jobair hossain,aiub_author_978,7489
jong-hyouk park,aiub_author_1710,7490
jong-myon kim,aiub_author_1264,7491
josef b. g. gluyas,aiub_author_1739,7492
joseph paul baboo†,aiub_author_1572,7493
joyanta ghosh,aiub_author_919,7494
jubayer ahamed,aiub_author_907,7495
jubayer al mahmud,aiub_author_227,7496
judith a. k. howard,aiub_author_1741,7497
juena ahmed noshin,aiub_author_1139,7498
jugal krishna das,aiub_author_1678,7499
jun lee,aiub_author_1503,7500
jungpil,aiub_author_408,7501
jungpil shin,aiub_author_718,7502
k m e hasan1,aiub_author_91,7503
k shahin ahmed,aiub_author_1665,7504
k.,aiub_author_1327,7505
k. . biswas,aiub_author_534,7506
k. ahmed,aiub_author_341,7507
k. asraful islam,aiub_author_1769,7508
k. m. e. hasan,aiub_author_1153,7509
k. m. hasib,aiub_author_400,7510
k. m. imtiaz-ud-din,aiub_author_1749,7511
k. mridha,aiub_author_232,7512
k. n. mukta,aiub_author_1445,7513
k. nur and a. kumar saha,aiub_author_823,7514
k. o. faruk,aiub_author_815,7515
k.c. roy,aiub_author_786,7516
ka khan,aiub_author_477,7517
kabir,aiub_author_394,7518
kah ong michael goh,aiub_author_437,7519
kah wei ting,aiub_author_1438,7520
kakon paul avi,aiub_author_346,7521
kamal z zamli,aiub_author_1348,7522
kamaluddeen abubakar isah,aiub_author_274,7523
kamarul h. ghazali,aiub_author_752,7524
kamruddin nur,aiub_author_176,7525
kamruddin nur and mohammad motiur rahman,aiub_author_453,7526
kanayo kenneth asogwa,aiub_author_958,7527
kanija muntarina,aiub_author_310,7528
kaniz fatema,aiub_author_1478,7529
karl andersson,aiub_author_1539,7530
karthick kanagarathinam,aiub_author_192,7531
kaushik biswas,aiub_author_580,7532
kawsar ahmed,aiub_author_353,7533
kawser irom rushee,aiub_author_874,7534
kawser wazed nafi,aiub_author_1773,7535
kazi omar faruk,aiub_author_226,7536
kazi sadia,aiub_author_203,7537
kazuhisa a. chikita4,aiub_author_1476,7538
kazy noor e alam siddiquee,aiub_author_1536,7539
ken-ichi shimizu,aiub_author_1436,7540
keya,aiub_author_390,7541
kh. abdul maleque,aiub_author_190,7542
khadija kubra shahjalal hoque,aiub_author_1187,7543
khadiza akter mitu,aiub_author_872,7544
khadiza akter mitu1,aiub_author_1473,7545
khadizatul kobra,aiub_author_285,7546
khan md hasib,aiub_author_224,7547
khan wa,aiub_author_1179,7548
khandaker mohammad mohi uddin,aiub_author_185,7549
khandaker tabin hasan,aiub_author_1007,7550
khaza newaz muhammad,aiub_author_1783,7551
khondokar oliullah,aiub_author_205,7552
khondoker shahrina,aiub_author_643,7553
km imtiaz-ud-din,aiub_author_727,7554
km intiaz-ud-din,aiub_author_1748,7555
kn siddique,aiub_author_1764,7556
kn siddiquee and r karim,aiub_author_1777,7557
ks ahmed,aiub_author_1637,7558
kug-seung lee§,aiub_author_1574,7559
kumari,aiub_author_1323,7560
kungen teii,aiub_author_304,7561
kuri,aiub_author_1120,7562
kwabena ebo bennin,aiub_author_1293,7563
kwangho kim,aiub_author_1504,7564
l. k. saha,aiub_author_992,7565
l.k. saha,aiub_author_415,7566
l.k. smirani,aiub_author_340,7567
lamisa yesmin,aiub_author_864,7568
laveet kumar,aiub_author_1220,7569
laxmikanta karmakar,aiub_author_1449,7570
lazima ansari,aiub_author_1745,7571
lee,aiub_author_1324,7572
lightweight filter-based algorithm for circular pattern matching,buet_author_1973,7573
lightweight real-time communication between train,buet_author_588,7574
lima,aiub_author_802,7575
linesh raja,aiub_author_965,7576
liton jude rozario,aiub_author_972,7577
m a ali,aiub_author_1015,7578
m a hakim and m n i khan,aiub_author_1017,7579
m a imran,aiub_author_1687,7580
m a u rahman and d karmaker,aiub_author_1704,7581
m borhan uddin,aiub_author_1767,7582
m d hossain,aiub_author_1012,7583
m ferdows,aiub_author_212,7584
m islam,aiub_author_1690,7585
m jashim uddin,aiub_author_1511,7586
m k biswas,aiub_author_1147,7587
m k biswas3,aiub_author_88,7588
m k r khan and m mozibur rahman,aiub_author_1671,7589
m m hassan,aiub_author_1766,7590
m m manjurul islam,aiub_author_1603,7591
m moniruzzaman,aiub_author_1639,7592
m mostafizur rahman,aiub_author_515,7593
m n h liton,aiub_author_1670,7594
m n i khan,aiub_author_851,7595
m r hasan,aiub_author_1014,7596
m s u miah,aiub_author_1684,7597
m s u miah and a bhowmik,aiub_author_1692,7598
m sarkar,aiub_author_1534,7599
m sohail,aiub_author_1095,7600
m.,aiub_author_108,7601
m. a. awal,aiub_author_1046,7602
m. a. basith,aiub_author_1540,7603
m. a. h. wadud,aiub_author_708,7604
m. a. hakim,aiub_author_759,7605
m. a. hakim and j. i. khandaker,aiub_author_679,7606
m. a. hakim and p. k. mukhopadhyay,aiub_author_1551,7607
m. a. hamid,aiub_author_1243,7608
m. a. hamid and m. m. monowar,aiub_author_1257,7609
m. a. hoque,aiub_author_779,7610
m. a. hossaina,aiub_author_1297,7611
m. a. hussen wadud,aiub_author_717,7612
m. a. islam,aiub_author_1552,7613
m. a. jafor,aiub_author_1283,7614
m. a. jalil,aiub_author_1542,7615
m. a. khatun,aiub_author_2,7616
m. a. zubair,aiub_author_1626,7617
m. abdullah-al-wadud and a. alamri,aiub_author_1245,7618
m. abdullah-al-wadud and md.saiful islam,aiub_author_1290,7619
m. afsana azam,aiub_author_1660,7620
m. aliuzzaman,aiub_author_33,7621
m. ameer ali,aiub_author_824,7622
m. anwar hussen wadud,aiub_author_822,7623
m. atikur rahman,aiub_author_430,7624
m. borhan uddin,aiub_author_1661,7625
m. d. i. bhuyana,aiub_author_1383,7626
m. eliasa,aiub_author_1299,7627
m. f.,aiub_author_796,7628
m. f. . mridha,aiub_author_709,7629
m. f. and okuyama,aiub_author_410,7630
m. f. mahamud,aiub_author_1167,7631
m. f. mridha,aiub_author_1679,7632
m. g.,aiub_author_1362,7633
m. hasanuzzaman,aiub_author_657,7634
m. i. r. mamun,aiub_author_1708,7635
m. j. h. munshi and m. m. a. sarker,aiub_author_75,7636
m. j. uddin,aiub_author_745,7637
m. junayed ibne mohiuddin udoy,aiub_author_270,7638
m. k. alam,aiub_author_678,7639
m. k. alame and m. s. i. sarker,aiub_author_34,7640
m. k. biswas,aiub_author_1156,7641
m. k. r. khan,aiub_author_29,7642
m. m.,aiub_author_1134,7643
m. m. a. hashem,aiub_author_1776,7644
m. m. h.,aiub_author_1132,7645
m. m. hossain,aiub_author_1657,7646
m. m. kabir,aiub_author_221,7647
m. m. kabir and j. shin,aiub_author_399,7648
m. m. manjurul islam,aiub_author_1268,7649
m. m. monowar,aiub_author_1244,7650
m. m. monowar and f. a. kateb,aiub_author_1256,7651
m. m. rahman,aiub_author_31,7652
m. m. rahman and md. a. r. jamil,aiub_author_1300,7653
m. m. uddin,aiub_author_233,7654
m. m. uddin and m. f. mridha,aiub_author_244,7655
m. mahbubul haque,aiub_author_32,7656
m. mahbubul syeed,aiub_author_316,7657
m. mahmudul hasan,aiub_author_1115,7658
m. mahmudulhasan,aiub_author_1470,7659
m. masud,aiub_author_1047,7660
m. mostafizur rahman,aiub_author_777,7661
m. mostafizur rahman and ayesha siddiqua,aiub_author_1052,7662
m. n.,aiub_author_1358,7663
m. n. i. khan,aiub_author_674,7664
m. n. i. khan and j. i. khandaker,aiub_author_1076,7665
m. n. i. khan d,aiub_author_167,7666
m. n. islam and m. a. basith,aiub_author_1384,7667
m. n. u. al mahmud,aiub_author_1706,7668
m. nishat,aiub_author_162,7669
m. r tasmia,aiub_author_1360,7670
m. r. hasan,aiub_author_675,7671
m. r. islam and y. watanobe,aiub_author_223,7672
m. rahaman,aiub_author_489,7673
m. s.,aiub_author_1133,7674
m. s. bashar,aiub_author_676,7675
m. s. h. shovon,aiub_author_228,7676
m. s. hossain,aiub_author_72,7677
m. s. i. mallik,aiub_author_73,7678
m. s. khalid,aiub_author_1653,7679
m. s. tehjib,aiub_author_1168,7680
m. saef ullah miah,aiub_author_122,7681
m. safran,aiub_author_217,7682
m. safran and d. che,aiub_author_401,7683
m. t. hosain,aiub_author_398,7684
m. tanseer ali,aiub_author_794,7685
m.a moni,aiub_author_343,7686
m.a. aziz,aiub_author_844,7687
m.a. basith,aiub_author_1023,7688
m.a. hakim,aiub_author_380,7689
m.a. hossain,aiub_author_166,7690
m.a. mamun,aiub_author_835,7691
m.a. matin,aiub_author_1019,7692
m.a. zubair,aiub_author_1629,7693
m.d. hossain,aiub_author_165,7694
m.f. elahe,aiub_author_336,7695
m.f. mridha,aiub_author_191,7696
m.h. rahman,aiub_author_338,7697
m.i.; shakil,aiub_author_1225,7698
m.j uddin,aiub_author_739,7699
m.j. uddin,aiub_author_44,7700
m.j.h. munshi,aiub_author_1380,7701
m.k. islam,aiub_author_656,7702
m.m. hasan,aiub_author_841,7703
m.m. rabbani,aiub_author_828,7704
m.m.; haque,aiub_author_1227,7705
m.m.a. sarker,aiub_author_1379,7706
m.m.n.; jaman,aiub_author_1226,7707
m.m.u.; shawkat,aiub_author_1228,7708
m.n.i. khan,aiub_author_519,7709
m.r. hassan,aiub_author_1018,7710
m.r. karim,aiub_author_1382,7711
m.r. rahman,aiub_author_520,7712
m.s khan,aiub_author_831,7713
m.s. khan,aiub_author_488,7714
m.s. sikder,aiub_author_517,7715
m.t. aziz,aiub_author_334,7716
ma basith,aiub_author_968,7717
maa nahid,aiub_author_1770,7718
machine learning techniques in detecting ventricular fibrillation from ECG signals,buet_author_634,7719
madini o. alassafi,aiub_author_707,7720
mahadi hasan and jugal krishna das,aiub_author_1735,7721
mahady hasan,aiub_author_318,7722
mahamudul hasan rana,aiub_author_1122,7723
mahbuba khanom,aiub_author_530,7724
mahedi hasan rasel,aiub_author_206,7725
mahfara hoque,aiub_author_444,7726
mahfujur rahman,aiub_author_563,7727
mahfuz khatun,aiub_author_516,7728
mahfuzur rahman,aiub_author_1772,7729
mahfuzur rahman*,aiub_author_1658,7730
mahjabin taskin,aiub_author_303,7731
mahmud hasan,aiub_author_1258,7732
mahmud shareef,aiub_author_46,7733
mahmudur rahman,aiub_author_603,7734
mai furukawa,aiub_author_893,7735
maisha maliha,aiub_author_661,7736
maliha kabir,aiub_author_448,7737
maliyat tarannum maruf,aiub_author_1329,7738
mamon sarkar,aiub_author_1663,7739
mamun asma,aiub_author_386,7740
mamun hasan,aiub_author_1643,7741
manifa noor,aiub_author_1527,7742
mara nikolaidou,aiub_author_1118,7743
marc morenza-cinos,aiub_author_1673,7744
marcelo corrales,aiub_author_39,7745
marisha tiwari,aiub_author_1595,7746
marjia akter,aiub_author_1270,7747
marzana bintay tuba,aiub_author_16,7748
marzia sultana,aiub_author_1743,7749
masaaki nakamura,aiub_author_1618,7750
masayoshi bando,aiub_author_1215,7751
mashiour rahman,aiub_author_684,7752
mashnoon alam sakib,aiub_author_1544,7753
masum,aiub_author_109,7754
mathbb{R}^3,buet_author_2205,7755
matin abdul,aiub_author_1529,7756
maximizing quartet consistency: a comparative study,buet_author_343,7757
mayeen uddin khandaker,aiub_author_24,7758
mayesha sharmim tisha,aiub_author_179,7759
mazedul islam emon,aiub_author_1269,7760
md abdul alim,aiub_author_140,7761
md abdul awal,aiub_author_1042,7762
md abdul hamid,aiub_author_812,7763
md abdul majed patwary,aiub_author_369,7764
md abdullah al mamun,aiub_author_1526,7765
md abdus samad,aiub_author_429,7766
md abid-ar-rafi,aiub_author_1633,7767
md abrar,aiub_author_403,7768
md al-amin,aiub_author_100,7769
md alamgir kabir,aiub_author_1200,7770
md antonin islam,aiub_author_417,7771
md anwar hussen wadud,aiub_author_1260,7772
md ashraful babu,aiub_author_960,7773
md asraf ali,aiub_author_749,7774
md faruk abdullah; nahar,aiub_author_1054,7775
md ferdous mridha,aiub_author_1282,7776
md golam ahsan akib,aiub_author_688,7777
md habib ullah,aiub_author_1612,7778
md habibur rahman,aiub_author_1043,7779
md habibur rahmanmd habibur rahmanhumayan kabir ranahumayan kabir ranasilong pengshow all 7 authorsmohammad ali monimohammad ali moni,aiub_author_1050,7780
md hanif,aiub_author_1189,7781
md iftekharul alam efat,aiub_author_723,7782
md iftekharul mobin,aiub_author_1632,7783
md ismail hossain sadhin,aiub_author_731,7784
md ismail hossen,aiub_author_622,7785
md jahidul islam,aiub_author_817,7786
md jasim uddin,aiub_author_1646,7787
md junayed hasan,aiub_author_1267,7788
md kamruzzaman,aiub_author_1377,7789
md kawchar ahmed patwary,aiub_author_1420,7790
md mamun ali,aiub_author_350,7791
md mamunur rashid,aiub_author_485,7792
md manzurul hasan,aiub_author_1069,7793
md masud rana1,aiub_author_577,7794
md masuduzzaman,aiub_author_720,7795
md masum billah,aiub_author_791,7796
md mehedi hasan,aiub_author_1484,7797
md mehedi hasan and sungoh kwon,aiub_author_1407,7798
md mehedi hassan onik,aiub_author_1129,7799
md mijanur rahman,aiub_author_1780,7800
md mohimen molla,aiub_author_819,7801
md mohsin kabir,aiub_author_127,7802
md morshedul alam3,aiub_author_627,7803
md mortuza ahmmed,aiub_author_514,7804
md motaleb hassan,aiub_author_869,7805
md nazmul hossain,aiub_author_624,7806
md neamul islam and md rifat hasan,aiub_author_1634,7807
md ohiduzzaman,aiub_author_475,7808
md perveg meah,aiub_author_1647,7809
md rafsun jani,aiub_author_365,7810
md rahat ibne sattar,aiub_author_593,7811
md rakibul islam,aiub_author_892,7812
md rashedul islam,aiub_author_1263,7813
md rashedul islam *,aiub_author_1247,7814
md reazul islam,aiub_author_462,7815
md rifat hossan,aiub_author_96,7816
md rifat-ibn-alam,aiub_author_614,7817
md sabbir,aiub_author_1057,7818
md saddam hossain mukta,aiub_author_1033,7819
md sadi al huda,aiub_author_460,7820
md saef ullah miah,aiub_author_126,7821
md saiduzzaman,aiub_author_963,7822
md saifuddin khalid,aiub_author_1645,7823
md saifur rahman,aiub_author_511,7824
md sajid,aiub_author_1056,7825
md sajid bin-faisal,aiub_author_1159,7826
md sakib bin alam,aiub_author_443,7827
md sakib hossain,aiub_author_405,7828
md sakib hossain shovon,aiub_author_240,7829
md sarowar hossain,aiub_author_756,7830
md shakhawat hossain,aiub_author_314,7831
md shakilur rahman,aiub_author_1417,7832
md sharif samad,aiub_author_597,7833
md shazzad hossain shihab,aiub_author_724,7834
md siyamul islam,aiub_author_1130,7835
md sohan,aiub_author_885,7836
md sumon reza,aiub_author_486,7837
md taimur ahad,aiub_author_889,7838
md thowhid bin hossain efty,aiub_author_594,7839
md tohidul islam,aiub_author_366,7840
md zainal abedin,aiub_author_1535,7841
md.,aiub_author_423,7842
md. a. hamid,aiub_author_704,7843
md. a. i.,aiub_author_112,7844
md. a. r. jamil,aiub_author_558,7845
md. abdul,aiub_author_805,7846
md. abdul awal,aiub_author_1040,7847
md. abdul awal ansary,aiub_author_1760,7848
md. abdul hadi,aiub_author_186,7849
md. abdul hamid,aiub_author_825,7850
md. abdul malek,aiub_author_281,7851
md. abdul matin,aiub_author_1315,7852
md. abdullah al mamun,aiub_author_750,7853
md. abdullah al nahid1,aiub_author_945,7854
md. abdullah-al-jubair,aiub_author_12,7855
md. abdus salam,aiub_author_1370,7856
md. abu bakar siddique,aiub_author_555,7857
md. abu helal,aiub_author_778,7858
md. abu jafor,aiub_author_451,7859
md. abu jubaer,aiub_author_255,7860
md. abu sayem & md. golam hossain,aiub_author_1010,7861
md. abul kalam azad,aiub_author_328,7862
md. ahedul akbor,aiub_author_556,7863
md. akhtaruzzaman adnan,aiub_author_1577,7864
md. akhtaruzzaman emon,aiub_author_671,7865
md. al imran,aiub_author_599,7866
md. al-amin,aiub_author_215,7867
md. al-mamun riyadh and md. manzurul hasan,aiub_author_934,7868
md. amjad hossain,aiub_author_1775,7869
md. amjad hossain3 farzana khalil4 and tonima mustafa1*,aiub_author_1173,7870
md. amzad hossain jacky,aiub_author_418,7871
md. anwar hussen,aiub_author_809,7872
md. anwar hussen wadud,aiub_author_452,7873
md. anwar hussen wadud & md. whaiduzzaman,aiub_author_208,7874
md. anwar hussen wadud and md. abdul hamid,aiub_author_600,7875
md. anwarul kabir,aiub_author_1316,7876
md. ariful islam,aiub_author_663,7877
md. arifuzzaman,aiub_author_65,7878
md. ashraful babu,aiub_author_776,7879
md. asiful islam,aiub_author_1312,7880
md. asraf ali,aiub_author_440,7881
md. atik foysal,aiub_author_1161,7882
md. aulad hossain,aiub_author_319,7883
md. dulal hossain,aiub_author_846,7884
md. ehasanul haque,aiub_author_267,7885
md. ezazul islam,aiub_author_1600,7886
md. ezharul islam,aiub_author_951,7887
md. fahad monir,aiub_author_1610,7888
md. fakhrul islam,aiub_author_1631,7889
md. faruk abdullah al sohan,aiub_author_53,7890
md. fayz-al- asad,aiub_author_147,7891
md. fayz-al-asad,aiub_author_1,7892
md. fayz-al-asad & sultan alqahtani,aiub_author_494,7893
md. golam ahsan akib,aiub_author_681,7894
md. habib ullah,aiub_author_49,7895
md. habibur rahman and mohammad ali moni,aiub_author_1041,7896
md. hasibul hasan,aiub_author_1483,7897
md. helal miah,aiub_author_23,7898
md. hridoy bhuyan,aiub_author_780,7899
md. ibrahim bahadur,aiub_author_288,7900
md. iftekharul alam efat,aiub_author_855,7901
md. iqbal hossain,aiub_author_421,7902
md. ismail hossen,aiub_author_438,7903
md. istiaq ahmed,aiub_author_17,7904
md. jainal abedin,aiub_author_284,7905
md. jakir mia,aiub_author_1761,7906
md. jamil hossain,aiub_author_918,7907
md. jamsher ali,aiub_author_1584,7908
md. kais k. emon,aiub_author_78,7909
md. kamrujjaman,aiub_author_180,7910
md. kamrul hasan,aiub_author_795,7911
md. khabir uddin & md. mostafizur rahman,aiub_author_559,7912
md. khairul alam mazumder,aiub_author_8,7913
md. khairul bashar bhuiyan,aiub_author_123,7914
md. kishor morol,aiub_author_458,7915
md. m billah,aiub_author_618,7916
md. mahadi masnad,aiub_author_1185,7917
md. mahbubur rahman,aiub_author_620,7918
md. mahbubur rahman and dipanjali kundu and sayma alam suha and umme raihan siddiqi and samrat kumar dey,aiub_author_881,7919
md. mahfuzur rhaman,aiub_author_1586,7920
md. mahmudur rahman,aiub_author_315,7921
md. mahmudur rahman and md. manzurul hasan.,aiub_author_1066,7922
md. mahmudur rahman and mimun barid,aiub_author_602,7923
md. mamun habib,aiub_author_1236,7924
md. manirul alam sarker and a. i. ismail,aiub_author_85,7925
md. manirul islam,aiub_author_1482,7926
md. manzurul hasan,aiub_author_5,7927
md. manzurul hasan & md. saidur rahman,aiub_author_1465,7928
md. manzurul hasan and tanvir hossain,aiub_author_1142,7929
md. manzurul islam,aiub_author_207,7930
md. masud parvez,aiub_author_379,7931
md. masuduzzaman,aiub_author_1466,7932
md. masum billah,aiub_author_621,7933
md. mazid-ul-haque,aiub_author_81,7934
md. mazid-ul-haque and md. sohidul islam,aiub_author_1340,7935
md. md. ariful islam,aiub_author_416,7936
md. mehedi hassan onik,aiub_author_635,7937
md. mijanur rahman and md. ismail jabiullah,aiub_author_1781,7938
md. mir hossain,aiub_author_1068,7939
md. mohsin kabir,aiub_author_199,7940
md. moniruzzaman,aiub_author_1022,7941
md. mortuza ahmmed,aiub_author_188,7942
md. motaleb hossain2*,aiub_author_1474,7943
md. murad hossain sarker,aiub_author_121,7944
md. musfiqur rahaman,aiub_author_1677,7945
md. musfiqur rahman,aiub_author_1707,7946
md. nabobi,aiub_author_653,7947
md. nabobi hasan,aiub_author_256,7948
md. najmol hoque,aiub_author_1002,7949
md. navid bin anwar,aiub_author_728,7950
md. nazim hasan,aiub_author_362,7951
md. nazmul hossain,aiub_author_214,7952
md. nizamuddinabsayed ul alamshiblyarasimovalicsaiful islamamd. motiur rahamanmazumderamd. saidulislamam. jasimuddindeoguzgulserencermanbengub,aiub_author_1779,7953
md. nozib ud dowla,aiub_author_976,7954
md. numobi rashed,aiub_author_1440,7955
md. nur alam,aiub_author_57,7956
md. nurnobi rashed,aiub_author_1207,7957
md. omar faruq dehan,aiub_author_920,7958
md. r. islam,aiub_author_1251,7959
md. rabiul auwul,aiub_author_1024,7960
md. rafiqul islam,aiub_author_172,7961
md. rakibul islam,aiub_author_994,7962
md. rashedul,aiub_author_801,7963
md. rashedul islam,aiub_author_548,7964
md. ratan rana,aiub_author_116,7965
md. reazul,aiub_author_252,7966
