UID,Label
1119,buet_author_868
2325,buet_author_87
2326,buet_author_871
2327,buet_author_873
1211,buet_author_874
2328,buet_author_878
1442,buet_author_879
2329,buet_author_88
2330,buet_author_880
1432,buet_author_884
1432,buet_author_884
1092,buet_author_885
2331,buet_author_886
2332,buet_author_888
2332,buet_author_888
2126,buet_author_889
2333,buet_author_89
2334,buet_author_890
2335,buet_author_892
2336,buet_author_894
2337,buet_author_896
1107,buet_author_897
1092,buet_author_898
1931,buet_author_9
2338,buet_author_90
1130,buet_author_900
1165,buet_author_907
2339,buet_author_91
2306,buet_author_915
2340,buet_author_917
1901,buet_author_922
2341,buet_author_924
2342,buet_author_925
2343,buet_author_928
1901,buet_author_929
2344,buet_author_93
2345,buet_author_930
2346,buet_author_932
1054,buet_author_934
2347,buet_author_935
1119,buet_author_937
2348,buet_author_938
1107,buet_author_94
1445,buet_author_945
1710,buet_author_946
2349,buet_author_947
2350,buet_author_949
1092,buet_author_95
2351,buet_author_952
986,buet_author_955
2352,buet_author_956
2352,buet_author_956
2353,buet_author_957
1107,buet_author_96
986,buet_author_960
2354,buet_author_968
2355,buet_author_969
1196,buet_author_97
1211,buet_author_971
1455,buet_author_972
1002,buet_author_973
2356,buet_author_974
2357,buet_author_976
1457,buet_author_977
2358,buet_author_978
2200,buet_author_979
986,buet_author_98
2359,buet_author_980
2360,buet_author_987
1507,buet_author_989
2361,buet_author_99
1435,buet_author_990
2362,buet_author_991
2362,buet_author_991
2363,buet_author_993
2150,buet_author_994
2283,buet_author_995
1055,buet_author_997
1051,buet_author_998
2364,cuet_author_0
2365,cuet_author_1
1010,cuet_author_10
2366,cuet_author_100
1196,cuet_author_101
2367,cuet_author_102
2368,cuet_author_103
2369,cuet_author_104
2370,cuet_author_105
1032,cuet_author_106
1614,cuet_author_107
1115,cuet_author_108
1051,cuet_author_109
2371,cuet_author_11
2371,cuet_author_11
2372,cuet_author_110
2373,cuet_author_111
1741,cuet_author_112
1033,cuet_author_114
1032,cuet_author_116
2365,cuet_author_117
2373,cuet_author_118
2374,cuet_author_119
1155,cuet_author_12
1155,cuet_author_12
2373,cuet_author_120
2375,cuet_author_121
1741,cuet_author_122
1010,cuet_author_123
2376,cuet_author_124
1032,cuet_author_125
1039,cuet_author_126
2377,cuet_author_127
2378,cuet_author_128
2379,cuet_author_129
1137,cuet_author_13
1032,cuet_author_130
2380,cuet_author_131
2381,cuet_author_132
2382,cuet_author_133
1137,cuet_author_134
1301,cuet_author_135
2172,cuet_author_136
2381,cuet_author_138
2383,cuet_author_14
2172,cuet_author_140
2365,cuet_author_141
1032,cuet_author_142
2384,cuet_author_143
2385,cuet_author_144
2386,cuet_author_145
2387,cuet_author_146
1032,cuet_author_147
1032,cuet_author_148
2386,cuet_author_149
2388,cuet_author_15
2389,cuet_author_150
2390,cuet_author_151
2391,cuet_author_152
2391,cuet_author_152
2370,cuet_author_153
2370,cuet_author_153
2392,cuet_author_154
1450,cuet_author_155
2393,cuet_author_157
2394,cuet_author_158
1196,cuet_author_159
2395,cuet_author_16
2396,cuet_author_160
1010,cuet_author_161
2397,cuet_author_162
2398,cuet_author_163
1010,cuet_author_165
2398,cuet_author_166
1009,cuet_author_167
1009,cuet_author_167
2399,cuet_author_168
1092,cuet_author_17
1799,cuet_author_171
2400,cuet_author_172
1010,cuet_author_173
1241,cuet_author_174
1115,cuet_author_175
1010,cuet_author_176
1318,cuet_author_179
1477,cuet_author_180
2401,cuet_author_182
2401,cuet_author_182
1477,cuet_author_183
2399,cuet_author_188
2399,cuet_author_188
2402,cuet_author_19
1099,cuet_author_190
1099,cuet_author_190
2403,cuet_author_191
2403,cuet_author_191
1115,cuet_author_192
2404,cuet_author_193
2404,cuet_author_193
1010,cuet_author_196
1115,cuet_author_197
2405,cuet_author_198
2405,cuet_author_198
2406,cuet_author_2
2407,cuet_author_20
1318,cuet_author_200
1115,cuet_author_201
1137,cuet_author_202
2408,cuet_author_203
2409,cuet_author_204
2404,cuet_author_205
1318,cuet_author_206
1700,cuet_author_207
1051,cuet_author_208
2410,cuet_author_21
1054,cuet_author_211
1054,cuet_author_211
1115,cuet_author_212
2397,cuet_author_213
2411,cuet_author_214
1137,cuet_author_215
1010,cuet_author_216
1192,cuet_author_217
2412,cuet_author_219
2412,cuet_author_219
2390,cuet_author_22
2399,cuet_author_222
2413,cuet_author_223
2412,cuet_author_224
1115,cuet_author_225
2414,cuet_author_226
2415,cuet_author_227
1009,cuet_author_228
1009,cuet_author_228
2416,cuet_author_229
1010,cuet_author_23
986,cuet_author_230
2417,cuet_author_231
2418,cuet_author_232
2419,cuet_author_233
2420,cuet_author_234
1127,cuet_author_235
1242,cuet_author_241
2421,cuet_author_243
1052,cuet_author_244
2422,cuet_author_249
2423,cuet_author_25
1107,cuet_author_250
1107,cuet_author_251
1490,cuet_author_252
2424,cuet_author_253
2425,cuet_author_255
2426,cuet_author_256
2427,cuet_author_257
2427,cuet_author_257
2428,cuet_author_258
2429,cuet_author_259
2373,cuet_author_26
2424,cuet_author_260
1107,cuet_author_261
2430,cuet_author_262
1107,cuet_author_265
2431,cuet_author_266
2432,cuet_author_27
1115,cuet_author_270
2398,cuet_author_271
2433,cuet_author_273
2434,cuet_author_275
2435,cuet_author_276
2436,cuet_author_277
2436,cuet_author_278
2409,cuet_author_279
1359,cuet_author_28
2435,cuet_author_280
2436,cuet_author_281
1107,cuet_author_282
1477,cuet_author_283
2437,cuet_author_284
1137,cuet_author_285
2438,cuet_author_287
1477,cuet_author_288
1477,cuet_author_289
1134,cuet_author_29
1477,cuet_author_290
1812,cuet_author_291
2439,cuet_author_292
1991,cuet_author_293
1477,cuet_author_294
2440,cuet_author_295
2441,cuet_author_297
1032,cuet_author_298
1741,cuet_author_30
2255,cuet_author_301
2434,cuet_author_302
2442,cuet_author_303
2443,cuet_author_304
2444,cuet_author_305
2445,cuet_author_306
2446,cuet_author_307
2447,cuet_author_308
2448,cuet_author_309
2449,cuet_author_31
2450,cuet_author_310
2451,cuet_author_311
2452,cuet_author_312
2444,cuet_author_313
2453,cuet_author_314
2439,cuet_author_316
2454,cuet_author_319
2455,cuet_author_32
1142,cuet_author_320
2456,cuet_author_324
1010,cuet_author_326
2457,cuet_author_328
2458,cuet_author_329
2376,cuet_author_33
1092,cuet_author_330
1010,cuet_author_336
1107,cuet_author_337
2459,cuet_author_338
1301,cuet_author_34
1032,cuet_author_343
2460,cuet_author_344
2210,cuet_author_346
2461,cuet_author_348
2390,cuet_author_35
1797,cuet_author_351
2439,cuet_author_354
1477,cuet_author_355
2462,cuet_author_356
2463,cuet_author_360
1757,cuet_author_362
1032,cuet_author_363
1301,cuet_author_364
2464,cuet_author_365
2465,cuet_author_366
1032,cuet_author_367
1477,cuet_author_368
2466,cuet_author_37
2467,cuet_author_372
1196,cuet_author_373
2468,cuet_author_374
2469,cuet_author_375
2470,cuet_author_376
1107,cuet_author_377
2471,cuet_author_378
1107,cuet_author_38
2367,cuet_author_381
1107,cuet_author_382
1039,cuet_author_385
2399,cuet_author_388
2472,cuet_author_389
2473,cuet_author_39
2474,cuet_author_390
2475,cuet_author_391
2476,cuet_author_392
2477,cuet_author_393
2478,cuet_author_394
1010,cuet_author_395
2479,cuet_author_396
2478,cuet_author_397
1010,cuet_author_398
1107,cuet_author_399
2480,cuet_author_4
1458,cuet_author_40
2413,cuet_author_400
2262,cuet_author_401
2406,cuet_author_402
2481,cuet_author_403
2482,cuet_author_404
1107,cuet_author_405
2483,cuet_author_406
2365,cuet_author_409
2484,cuet_author_410
2485,cuet_author_411
2486,cuet_author_412
2487,cuet_author_413
2488,cuet_author_414
2489,cuet_author_416
2490,cuet_author_417
2491,cuet_author_42
1153,cuet_author_43
2481,cuet_author_44
1107,cuet_author_45
2492,cuet_author_46
2493,cuet_author_47
1010,cuet_author_48
2365,cuet_author_49
2391,cuet_author_5
1107,cuet_author_50
2494,cuet_author_51
1032,cuet_author_52
1507,cuet_author_53
2495,cuet_author_55
1310,cuet_author_56
1188,cuet_author_57
2372,cuet_author_58
2496,cuet_author_59
1339,cuet_author_6
2390,cuet_author_60
2497,cuet_author_61
1550,cuet_author_62
1032,cuet_author_63
2494,cuet_author_64
2373,cuet_author_66
2376,cuet_author_67
2371,cuet_author_68
2371,cuet_author_68
1032,cuet_author_70
1219,cuet_author_71
2409,cuet_author_72
2417,cuet_author_73
1025,cuet_author_74
2498,cuet_author_75
1107,cuet_author_79
2499,cuet_author_8
2500,cuet_author_80
2167,cuet_author_81
1153,cuet_author_82
1137,cuet_author_83
2501,cuet_author_84
2498,cuet_author_86
2498,cuet_author_86
2263,cuet_author_89
2502,cuet_author_9
2503,cuet_author_91
2504,cuet_author_92
2504,cuet_author_94
2505,cuet_author_97
2506,cuet_author_98
2389,cuet_author_99
2507,du_author_0
2508,du_author_1
2509,du_author_10
1901,du_author_100
2510,du_author_101
2511,du_author_102
2512,du_author_103
2513,du_author_104
2514,du_author_105
1910,du_author_106
1415,du_author_107
1116,du_author_108
2515,du_author_109
1032,du_author_11
1758,du_author_110
2516,du_author_111
2517,du_author_112
1301,du_author_113
1875,du_author_114
2518,du_author_115
1230,du_author_116
2519,du_author_117
2520,du_author_118
2521,du_author_119
2522,du_author_12
2523,du_author_120
2524,du_author_121
1354,du_author_122
2525,du_author_123
2526,du_author_124
2527,du_author_125
2528,du_author_126
2529,du_author_127
2530,du_author_128
2531,du_author_129
2532,du_author_13
2533,du_author_130
1107,du_author_131
1413,du_author_132
2534,du_author_133
2535,du_author_134
2536,du_author_135
1550,du_author_136
2537,du_author_137
1252,du_author_138
1700,du_author_139
2538,du_author_14
2539,du_author_140
2302,du_author_141
2540,du_author_143
2194,du_author_144
2541,du_author_145
2542,du_author_146
1010,du_author_147
1052,du_author_148
2543,du_author_149
2544,du_author_15
2545,du_author_150
2546,du_author_151
1308,du_author_152
1107,du_author_153
2547,du_author_154
1010,du_author_155
2548,du_author_156
2398,du_author_157
2549,du_author_158
2550,du_author_159
2113,du_author_16
2551,du_author_160
2552,du_author_161
2553,du_author_162
2554,du_author_163
1450,du_author_164
2504,du_author_165
1369,du_author_167
2555,du_author_168
1052,du_author_169
1010,du_author_17
2438,du_author_170
2556,du_author_171
1408,du_author_172
1107,du_author_173
2557,du_author_174
1546,du_author_175
2461,du_author_176
2558,du_author_177
2507,du_author_178
2559,du_author_179
1910,du_author_18
2558,du_author_180
1055,du_author_181
2507,du_author_182
1700,du_author_183
1107,du_author_184
1507,du_author_185
2560,du_author_186
2561,du_author_187
2562,du_author_188
2563,du_author_189
2564,du_author_19
1596,du_author_190
1416,du_author_191
1875,du_author_192
1048,du_author_193
1242,du_author_194
2565,du_author_195
2566,du_author_197
2567,du_author_198
2568,du_author_199
2569,du_author_2
2570,du_author_20
2571,du_author_200
1165,du_author_201
2572,du_author_202
1896,du_author_203
1301,du_author_204
1507,du_author_205
2573,du_author_206
2574,du_author_207
1048,du_author_208
2507,du_author_209
2264,du_author_21
2575,du_author_210
1022,du_author_211
1107,du_author_212
2576,du_author_213
2577,du_author_214
2578,du_author_215
2579,du_author_216
2580,du_author_217
2581,du_author_218
2579,du_author_219
1356,du_author_22
2565,du_author_220
2582,du_author_221
2583,du_author_222
2584,du_author_223
1444,du_author_224
1130,du_author_225
2585,du_author_226
2586,du_author_227
2587,du_author_228
2588,du_author_229
2589,du_author_23
2232,du_author_230
2590,du_author_231
2591,du_author_232
2592,du_author_233
2593,du_author_234
2594,du_author_235
2595,du_author_236
2595,du_author_236
2596,du_author_237
1242,du_author_238
1055,du_author_239
2471,du_author_24
1066,du_author_240
1732,du_author_241
2597,du_author_242
986,du_author_243
2598,du_author_244
2599,du_author_245
2600,du_author_246
2601,du_author_247
2602,du_author_248
2603,du_author_249
2604,du_author_25
2605,du_author_250
2592,du_author_251
2606,du_author_252
2607,du_author_253
1402,du_author_254
2608,du_author_255
2609,du_author_256
1060,du_author_257
2610,du_author_258
2611,du_author_259
1301,du_author_26
2612,du_author_260
2502,du_author_261
2613,du_author_262
2614,du_author_263
2615,du_author_264
1243,du_author_265
1905,du_author_266
1107,du_author_267
2616,du_author_268
2617,du_author_269
1416,du_author_27
2618,du_author_270
2619,du_author_271
2620,du_author_272
1302,du_author_273
2542,du_author_274
1066,du_author_275
1066,du_author_275
2621,du_author_276
2622,du_author_277
2623,du_author_278
2624,du_author_279
1301,du_author_28
2625,du_author_280
2626,du_author_281
2627,du_author_282
2628,du_author_283
1032,du_author_284
2629,du_author_285
2630,du_author_286
1595,du_author_287
1741,du_author_288
2631,du_author_289
1465,du_author_29
2632,du_author_290
2633,du_author_291
2634,du_author_292
2635,du_author_293
2636,du_author_294
2637,du_author_295
1386,du_author_296
1443,du_author_297
2638,du_author_298
1120,du_author_299
1055,du_author_3
2639,du_author_30
2640,du_author_303
1120,du_author_304
2539,du_author_305
2641,du_author_306
2642,du_author_307
2643,du_author_308
2644,du_author_309
2645,du_author_31
1963,du_author_310
2641,du_author_311
2642,du_author_312
1107,du_author_313
2646,du_author_316
1452,du_author_317
2075,du_author_318
1107,du_author_319
1797,du_author_32
2119,du_author_320
2647,du_author_321
2648,du_author_322
2649,du_author_323
2304,du_author_324
2650,du_author_325
2651,du_author_326
2652,du_author_327
2653,du_author_328
1307,du_author_329
998,du_author_33
2654,du_author_330
1596,du_author_331
2655,du_author_332
2656,du_author_333
2657,du_author_334
2658,du_author_335
1010,du_author_336
2659,du_author_337
2660,du_author_338
2661,du_author_339
2662,du_author_34
2663,du_author_341
2664,du_author_342
2665,du_author_343
2666,du_author_344
2667,du_author_345
2668,du_author_346
2549,du_author_347
2669,du_author_348
2154,du_author_349
2194,du_author_35
1107,du_author_350
2670,du_author_351
2549,du_author_352
2671,du_author_353
2669,du_author_354
2672,du_author_355
2673,du_author_356
1107,du_author_357
2674,du_author_358
2674,du_author_358
2675,du_author_359
1153,du_author_36
2676,du_author_360
2677,du_author_361
2678,du_author_362
1165,du_author_363
2679,du_author_364
2680,du_author_365
1693,du_author_366
2681,du_author_367
2682,du_author_368
2549,du_author_369
2683,du_author_37
1301,du_author_370
1693,du_author_371
1137,du_author_372
2064,du_author_373
2684,du_author_374
2685,du_author_376
2686,du_author_377
2687,du_author_378
1700,du_author_379
2510,du_author_38
2688,du_author_380
2689,du_author_381
2690,du_author_382
2691,du_author_383
2692,du_author_384
2693,du_author_385
2197,du_author_386
1301,du_author_388
1092,du_author_389
2469,du_author_39
2694,du_author_390
1554,du_author_391
1119,du_author_392
2695,du_author_393
2696,du_author_394
2697,du_author_395
2695,du_author_396
2698,du_author_397
1242,du_author_399
1416,du_author_4
1107,du_author_40
986,du_author_400
2699,du_author_401
2700,du_author_402
2700,du_author_402
2688,du_author_403
986,du_author_404
1169,du_author_405
2701,du_author_406
2702,du_author_407
2703,du_author_408
2704,du_author_409
2705,du_author_41
2706,du_author_410
2522,du_author_411
2707,du_author_413
2585,du_author_414
2708,du_author_415
1039,du_author_416
2709,du_author_417
2710,du_author_418
2064,du_author_419
2711,du_author_42
1311,du_author_420
2431,du_author_421
2712,du_author_422
2713,du_author_423
1196,du_author_424
2714,du_author_425
2513,du_author_426
1116,du_author_427
2715,du_author_428
2709,du_author_429
2716,du_author_43
2717,du_author_430
1413,du_author_431
2549,du_author_432
1051,du_author_433
1781,du_author_434
2718,du_author_435
2719,du_author_436
2720,du_author_437
2721,du_author_438
1107,du_author_439
986,du_author_44
2387,du_author_440
2722,du_author_441
2723,du_author_442
1086,du_author_443
2724,du_author_444
1584,du_author_445
1010,du_author_446
1052,du_author_447
1120,du_author_448
2725,du_author_449
1294,du_author_45
1010,du_author_450
2604,du_author_451
2726,du_author_452
2727,du_author_453
1873,du_author_454
2647,du_author_455
2728,du_author_456
2729,du_author_457
2730,du_author_458
2731,du_author_459
2732,du_author_460
2719,du_author_461
1163,du_author_462
1107,du_author_463
2690,du_author_464
1107,du_author_465
1153,du_author_466
2733,du_author_467
2734,du_author_468
2423,du_author_469
2735,du_author_47
2718,du_author_470
2736,du_author_471
1051,du_author_472
2718,du_author_473
2737,du_author_474
2469,du_author_475
1092,du_author_476
2738,du_author_477
1192,du_author_478
1192,du_author_478
1386,du_author_479
1010,du_author_48
2739,du_author_480
1901,du_author_481
2740,du_author_482
2740,du_author_482
2741,du_author_483
2742,du_author_484
2742,du_author_484
2743,du_author_485
1052,du_author_486
1032,du_author_487
2744,du_author_488
1032,du_author_489
1009,du_author_49
1009,du_author_49
2745,du_author_490
2746,du_author_491
2747,du_author_492
2748,du_author_493
2749,du_author_494
2194,du_author_495
986,du_author_497
1055,du_author_498
2750,du_author_499
2751,du_author_5
1808,du_author_50
1107,du_author_500
2179,du_author_501
1165,du_author_502
2752,du_author_503
1254,du_author_504
2753,du_author_505
2754,du_author_506
1416,du_author_507
1645,du_author_508
1741,du_author_509
2755,du_author_51
2372,du_author_510
1130,du_author_511
2756,du_author_512
2757,du_author_513
2758,du_author_514
1301,du_author_515
2759,du_author_516
2760,du_author_517
2761,du_author_518
2762,du_author_519
2763,du_author_52
2764,du_author_520
1591,du_author_521
2765,du_author_523
2766,du_author_524
2766,du_author_525
2767,du_author_526
1107,du_author_527
2613,du_author_528
2768,du_author_529
2769,du_author_53
1165,du_author_530
2770,du_author_54
1676,du_author_55
2771,du_author_56
2772,du_author_57
1451,du_author_58
2773,du_author_59
2774,du_author_60
2302,du_author_61
2775,du_author_62
2776,du_author_63
1137,du_author_64
1369,du_author_65
2777,du_author_66
2725,du_author_67
2778,du_author_68
2779,du_author_69
2571,du_author_7
2780,du_author_70
1406,du_author_71
2781,du_author_72
1158,du_author_73
1158,du_author_74
1829,du_author_75
2782,du_author_76
2783,du_author_77
1301,du_author_78
1311,du_author_79
2784,du_author_8
1369,du_author_80
2785,du_author_81
1039,du_author_82
1114,du_author_83
2786,du_author_84
2787,du_author_85
1307,du_author_87
1465,du_author_88
2788,du_author_89
1352,du_author_9
1055,du_author_90
1158,du_author_91
2789,du_author_92
2790,du_author_93
2791,du_author_94
2792,du_author_95
1022,du_author_96
2793,du_author_97
1107,du_author_98
2794,du_author_99
2795,ju_author_0
2796,ju_author_1
2797,ju_author_10
2194,ju_author_100
2798,ju_author_101
1757,ju_author_102
1910,ju_author_103
1797,ju_author_104
2799,ju_author_105
2376,ju_author_106
2800,ju_author_107
2801,ju_author_108
2802,ju_author_109
2803,ju_author_11
1107,ju_author_110
2804,ju_author_111
2805,ju_author_112
1563,ju_author_113
1700,ju_author_114
1262,ju_author_115
2806,ju_author_116
2807,ju_author_117
2808,ju_author_118
986,ju_author_119
2809,ju_author_12
1153,ju_author_120
2810,ju_author_121
2811,ju_author_122
2261,ju_author_123
2812,ju_author_124
1356,ju_author_125
1628,ju_author_126
2198,ju_author_127
986,ju_author_128
2813,ju_author_129
1433,ju_author_13
2814,ju_author_130
2815,ju_author_131
2816,ju_author_132
2817,ju_author_133
2818,ju_author_134
2819,ju_author_135
2820,ju_author_136
2821,ju_author_137
2822,ju_author_138
2823,ju_author_139
2824,ju_author_14
2825,ju_author_140
2826,ju_author_141
2825,ju_author_142
2827,ju_author_143
2828,ju_author_144
2829,ju_author_145
2830,ju_author_148
2831,ju_author_149
2832,ju_author_15
2833,ju_author_150
2834,ju_author_151
2835,ju_author_153
2836,ju_author_154
2837,ju_author_155
2838,ju_author_156
2839,ju_author_157
2840,ju_author_158
2841,ju_author_159
1433,ju_author_16
2842,ju_author_160
2843,ju_author_161
2844,ju_author_162
2845,ju_author_163
2846,ju_author_164
2847,ju_author_165
2459,ju_author_166
2848,ju_author_167
2847,ju_author_169
2848,ju_author_170
2459,ju_author_171
1010,ju_author_172
1108,ju_author_173
2849,ju_author_174
2850,ju_author_175
2826,ju_author_176
2851,ju_author_177
1433,ju_author_18
2852,ju_author_180
2200,ju_author_181
2725,ju_author_182
2261,ju_author_183
2807,ju_author_184
2808,ju_author_185
2853,ju_author_186
1781,ju_author_187
2194,ju_author_188
2854,ju_author_189
2855,ju_author_190
2853,ju_author_191
2210,ju_author_192
1033,ju_author_193
1238,ju_author_194
1238,ju_author_194
1568,ju_author_195
1568,ju_author_195
1066,ju_author_196
2856,ju_author_198
2533,ju_author_199
1301,ju_author_20
1051,ju_author_200
2857,ju_author_201
2858,ju_author_202
1032,ju_author_203
1450,ju_author_204
2859,ju_author_206
1120,ju_author_207
2210,ju_author_208
2860,ju_author_209
2861,ju_author_210
2862,ju_author_211
2863,ju_author_212
2864,ju_author_213
1230,ju_author_215
2865,ju_author_216
1052,ju_author_217
2866,ju_author_218
2867,ju_author_219
1774,ju_author_221
1415,ju_author_222
1404,ju_author_223
2868,ju_author_224
2869,ju_author_225
2870,ju_author_227
2871,ju_author_228
2197,ju_author_229
2872,ju_author_230
2873,ju_author_231
1988,ju_author_232
2874,ju_author_233
1107,ju_author_234
2875,ju_author_235
1219,ju_author_236
2876,ju_author_237
2877,ju_author_238
1165,ju_author_24
2764,ju_author_240
2261,ju_author_241
2878,ju_author_243
2879,ju_author_244
2880,ju_author_245
2822,ju_author_246
2881,ju_author_248
2882,ju_author_249
2809,ju_author_25
2855,ju_author_250
1084,ju_author_251
1033,ju_author_253
2883,ju_author_254
2884,ju_author_255
2603,ju_author_256
2885,ju_author_257
2886,ju_author_258
2887,ju_author_259
2888,ju_author_26
2889,ju_author_260
2890,ju_author_262
2891,ju_author_264
2892,ju_author_265
2893,ju_author_266
2894,ju_author_267
2894,ju_author_267
2895,ju_author_269
1301,ju_author_27
2896,ju_author_270
1741,ju_author_271
2897,ju_author_273
1008,ju_author_274
1596,ju_author_275
1107,ju_author_276
2398,ju_author_278
1107,ju_author_279
1434,ju_author_28
1032,ju_author_280
2398,ju_author_281
2898,ju_author_282
2398,ju_author_284
1534,ju_author_286
2899,ju_author_287
2900,ju_author_288
2901,ju_author_289
1107,ju_author_29
1534,ju_author_290
2901,ju_author_291
2864,ju_author_293
1797,ju_author_295
2902,ju_author_296
1459,ju_author_297
2127,ju_author_298
1032,ju_author_299
1067,ju_author_3
1032,ju_author_30
1741,ju_author_301
2398,ju_author_302
2812,ju_author_303
2631,ju_author_306
1301,ju_author_307
1049,ju_author_308
1010,ju_author_31
1039,ju_author_310
1534,ju_author_311
1219,ju_author_312
2903,ju_author_313
2899,ju_author_314
2896,ju_author_315
2904,ju_author_316
2905,ju_author_317
2906,ju_author_319
1153,ju_author_32
1108,ju_author_320
2907,ju_author_33
2908,ju_author_334
2909,ju_author_336
2910,ju_author_338
2910,ju_author_338
2911,ju_author_34
2912,ju_author_342
2913,ju_author_343
2913,ju_author_343
2914,ju_author_348
2877,ju_author_349
1741,ju_author_350
2712,ju_author_351
2850,ju_author_352
1010,ju_author_357
1127,ju_author_359
2915,ju_author_36
2422,ju_author_360
2916,ju_author_361
2917,ju_author_362
2918,ju_author_363
2919,ju_author_365
1500,ju_author_366
2920,ju_author_367
2198,ju_author_37
1087,ju_author_370
1087,ju_author_370
2921,ju_author_371
2922,ju_author_377
2923,ju_author_378
2924,ju_author_38
2925,ju_author_381
2926,ju_author_382
2927,ju_author_384
2928,ju_author_385
2921,ju_author_386
2921,ju_author_386
2929,ju_author_389
2102,ju_author_39
2720,ju_author_390
2930,ju_author_391
2848,ju_author_392
2931,ju_author_397
2932,ju_author_398
2720,ju_author_399
2933,ju_author_4
1165,ju_author_40
2934,ju_author_400
2935,ju_author_401
2936,ju_author_406
2936,ju_author_406
2937,ju_author_408
2938,ju_author_41
2939,ju_author_411
2720,ju_author_413
2832,ju_author_414
2848,ju_author_415
2940,ju_author_419
1910,ju_author_42
2941,ju_author_421
2930,ju_author_422
2942,ju_author_426
2943,ju_author_43
2944,ju_author_430
2945,ju_author_432
2946,ju_author_433
2947,ju_author_435
2948,ju_author_436
2949,ju_author_438
2949,ju_author_438
2405,ju_author_439
2405,ju_author_439
1700,ju_author_44
2405,ju_author_440
2405,ju_author_440
2950,ju_author_441
2951,ju_author_442
2951,ju_author_442
2952,ju_author_446
2952,ju_author_446
1107,ju_author_45
2953,ju_author_451
2953,ju_author_451
2954,ju_author_459
1262,ju_author_46
1137,ju_author_460
2955,ju_author_464
2083,ju_author_466
2145,ju_author_47
1107,ju_author_471
2956,ju_author_472
2877,ju_author_473
2957,ju_author_474
1741,ju_author_475
2877,ju_author_477
2958,ju_author_478
2959,ju_author_48
2959,ju_author_48
2960,ju_author_480
2961,ju_author_482
2962,ju_author_483
2963,ju_author_484
2964,ju_author_485
2965,ju_author_486
2966,ju_author_487
2967,ju_author_488
2119,ju_author_489
2749,ju_author_49
1137,ju_author_490
2937,ju_author_491
1301,ju_author_492
1741,ju_author_493
1269,ju_author_494
1137,ju_author_496
2411,ju_author_497
1010,ju_author_498
1060,ju_author_499
2968,ju_author_5
1153,ju_author_50
1269,ju_author_500
1137,ju_author_501
2969,ju_author_502
2376,ju_author_503
2792,ju_author_504
2970,ju_author_505
1371,ju_author_506
2376,ju_author_507
2971,ju_author_508
2972,ju_author_509
2973,ju_author_51
1010,ju_author_510
2064,ju_author_512
1090,ju_author_513
1272,ju_author_514
1873,ju_author_515
1230,ju_author_517
1991,ju_author_519
1212,ju_author_52
1010,ju_author_520
2974,ju_author_521
1318,ju_author_522
1318,ju_author_522
2975,ju_author_523
1032,ju_author_526
1309,ju_author_528
2976,ju_author_53
1404,ju_author_530
2264,ju_author_531
2964,ju_author_533
2977,ju_author_534
1415,ju_author_536
2978,ju_author_537
2961,ju_author_538
2102,ju_author_54
2969,ju_author_540
2979,ju_author_544
2979,ju_author_545
2980,ju_author_546
2979,ju_author_547
1004,ju_author_55
2981,ju_author_56
1301,ju_author_57
2919,ju_author_58
2725,ju_author_59
1137,ju_author_6
2764,ju_author_60
2982,ju_author_61
2983,ju_author_62
2984,ju_author_63
2985,ju_author_64
2986,ju_author_65
2987,ju_author_66
1167,ju_author_68
2988,ju_author_69
2989,ju_author_7
2990,ju_author_70
2991,ju_author_71
2198,ju_author_72
1099,ju_author_73
2992,ju_author_74
1693,ju_author_75
2993,ju_author_76
2994,ju_author_77
2995,ju_author_78
2996,ju_author_79
1297,ju_author_8
2997,ju_author_80
1365,ju_author_81
1165,ju_author_82
2937,ju_author_84
1107,ju_author_85
2998,ju_author_86
2999,ju_author_87
1301,ju_author_88
1010,ju_author_9
1107,ju_author_90
1107,ju_author_91
3000,ju_author_92
1033,ju_author_93
2145,ju_author_95
1107,ju_author_96
2878,ju_author_97
3001,ju_author_98
2421,ju_author_99
1010,ku_author_10
3002,ku_author_100
3003,ku_author_101
1436,ku_author_107
1010,ku_author_11
3004,ku_author_119
986,ku_author_12
1010,ku_author_120
1055,ku_author_123
3005,ku_author_125
3006,ku_author_127
1010,ku_author_13
2787,ku_author_131
3007,ku_author_135
3008,ku_author_14
1142,ku_author_142
1051,ku_author_15
3009,ku_author_152
3010,ku_author_153
1002,ku_author_154
3011,ku_author_155
3012,ku_author_156
3012,ku_author_158
3013,ku_author_16
3014,ku_author_160
3015,ku_author_161
3015,ku_author_161
2397,ku_author_163
2408,ku_author_165
986,ku_author_167
1242,ku_author_168
3016,ku_author_169
986,ku_author_17
3017,ku_author_170
1111,ku_author_172
3018,ku_author_174
1010,ku_author_175
1026,ku_author_176
3019,ku_author_179
2495,ku_author_18
1926,ku_author_180
3020,ku_author_181
1048,ku_author_182
1054,ku_author_183
1142,ku_author_185
1051,ku_author_187
3021,ku_author_189
1120,ku_author_19
1051,ku_author_190
3022,ku_author_191
3009,ku_author_192
3023,ku_author_193
3023,ku_author_194
2170,ku_author_195
3024,ku_author_196
3025,ku_author_197
1092,ku_author_198
2172,ku_author_2
986,ku_author_20
3024,ku_author_200
1048,ku_author_201
3026,ku_author_202
1153,ku_author_203
986,ku_author_204
3027,ku_author_205
3028,ku_author_207
3024,ku_author_209
3029,ku_author_21
3028,ku_author_210
