UID1,UID2,Title
1570,843,"Design & Feasibility Analysis of Free to Walk,"
1785,4044,"Design & Feasibility Analysis of Free to Walk,"
1785,5044,"Design & Feasibility Analysis of Free to Walk,"
1785,5373,"Design & Feasibility Analysis of Free to Walk,"
1785,6293,"Design & Feasibility Analysis of Free to Walk,"
1785,843,"Design & Feasibility Analysis of Free to Walk,"
4044,5044,"Design & Feasibility Analysis of Free to Walk,"
4044,5373,"Design & Feasibility Analysis of Free to Walk,"
4044,6293,"Design & Feasibility Analysis of Free to Walk,"
4044,843,"Design & Feasibility Analysis of Free to Walk,"
5044,5373,"Design & Feasibility Analysis of Free to Walk,"
5044,6293,"Design & Feasibility Analysis of Free to Walk,"
5044,843,"Design & Feasibility Analysis of Free to Walk,"
5373,6293,"Design & Feasibility Analysis of Free to Walk,"
5373,843,"Design & Feasibility Analysis of Free to Walk,"
6293,843,"Design & Feasibility Analysis of Free to Walk,"
1506,1785,"Doctor Locator: A Web Application to Improve Online Doctor Directories in Bangladesh,"
1506,2733,"Doctor Locator: A Web Application to Improve Online Doctor Directories in Bangladesh,"
1506,5406,"Doctor Locator: A Web Application to Improve Online Doctor Directories in Bangladesh,"
1785,2733,"Doctor Locator: A Web Application to Improve Online Doctor Directories in Bangladesh,"
1785,5406,"Doctor Locator: A Web Application to Improve Online Doctor Directories in Bangladesh,"
2733,5406,"Doctor Locator: A Web Application to Improve Online Doctor Directories in Bangladesh,"
1538,2405,"Development of an Online Bus Ticket Booking System for Transportation Services in Bangladesh,"
6087,711,"The Online Laundry System,"
1785,4349,"A Unified Online Survey and Quizzing System,"
1785,6332,"A Unified Online Survey and Quizzing System,"
4349,6332,"A Unified Online Survey and Quizzing System,"
1519,1785,"A Cost-effective SMS Based Tracking System Using GPS-GSM-GPRS Modules with Arduino and Smartphone,"
1519,5424,"A Cost-effective SMS Based Tracking System Using GPS-GSM-GPRS Modules with Arduino and Smartphone,"
1785,5424,"A Cost-effective SMS Based Tracking System Using GPS-GSM-GPRS Modules with Arduino and Smartphone,"
2475,3154,"Cost Effective Home Automation,"
1785,218,"Universal MP controller,"
1785,4371,"Universal MP controller,"
1785,5523,"Universal MP controller,"
218,4371,"Universal MP controller,"
218,5523,"Universal MP controller,"
4371,5523,"Universal MP controller,"
1685,1785,"Design & performance Analysis of Medimax: An android mobile application for patients,"
1685,4417,"Design & performance Analysis of Medimax: An android mobile application for patients,"
1685,5044,"Design & performance Analysis of Medimax: An android mobile application for patients,"
1685,5272,"Design & performance Analysis of Medimax: An android mobile application for patients,"
1785,4417,"Design & performance Analysis of Medimax: An android mobile application for patients,"
1785,5044,"Design & performance Analysis of Medimax: An android mobile application for patients,"
1785,5272,"Design & performance Analysis of Medimax: An android mobile application for patients,"
4417,5044,"Design & performance Analysis of Medimax: An android mobile application for patients,"
4417,5272,"Design & performance Analysis of Medimax: An android mobile application for patients,"
5044,5272,"Design & performance Analysis of Medimax: An android mobile application for patients,"
1785,2126,"Design, Control & Performance Analysis of a Smart Wheelchair: An android & joystick controlled user-friendly wheelchair,"
1785,317,"Design, Control & Performance Analysis of a Smart Wheelchair: An android & joystick controlled user-friendly wheelchair,"
1785,5272,"Design, Control & Performance Analysis of a Smart Wheelchair: An android & joystick controlled user-friendly wheelchair,"
1785,5854,"Design, Control & Performance Analysis of a Smart Wheelchair: An android & joystick controlled user-friendly wheelchair,"
2126,317,"Design, Control & Performance Analysis of a Smart Wheelchair: An android & joystick controlled user-friendly wheelchair,"
2126,5272,"Design, Control & Performance Analysis of a Smart Wheelchair: An android & joystick controlled user-friendly wheelchair,"
2126,5854,"Design, Control & Performance Analysis of a Smart Wheelchair: An android & joystick controlled user-friendly wheelchair,"
317,5272,"Design, Control & Performance Analysis of a Smart Wheelchair: An android & joystick controlled user-friendly wheelchair,"
317,5854,"Design, Control & Performance Analysis of a Smart Wheelchair: An android & joystick controlled user-friendly wheelchair,"
5272,5854,"Design, Control & Performance Analysis of a Smart Wheelchair: An android & joystick controlled user-friendly wheelchair,"
4013,4348,"Development of Smart Communication System for the Autistic and the Disabled,"
4013,523,"Development of Smart Communication System for the Autistic and the Disabled,"
4013,5728,"Development of Smart Communication System for the Autistic and the Disabled,"
4348,523,"Development of Smart Communication System for the Autistic and the Disabled,"
4348,5728,"Development of Smart Communication System for the Autistic and the Disabled,"
523,5728,"Development of Smart Communication System for the Autistic and the Disabled,"
3501,4508,"A Skin Disease Detection System for Financially Unstable People in Developing Countries,"
3501,4947,"A Skin Disease Detection System for Financially Unstable People in Developing Countries,"
4508,4947,"A Skin Disease Detection System for Financially Unstable People in Developing Countries,"
3798,4947,"Telemedicine System for Financially Unstable People of Bangladesh,"
4013,5048,"New Wavelet Thresholding Algorithm in Dropping Ambient Noise from Underwater Acoustic Signals,"
4013,5005,"Microcontroller Based Home Security System with GSM Technology,"
4013,736,"Microcontroller Based Home Security System with GSM Technology,"
5005,736,"Microcontroller Based Home Security System with GSM Technology,"
3898,4402,"Personalizing your social computing world: A case study using Twitter,"
1485,3959,"‘A Real-time Surveillance Mini-rover Based on OpenCV-Python-JAVA Using Raspberry Pi 2: An Application of Internet of Things (IoT),"
1485,4082,"‘A Real-time Surveillance Mini-rover Based on OpenCV-Python-JAVA Using Raspberry Pi 2: An Application of Internet of Things (IoT),"
1485,4429,"‘A Real-time Surveillance Mini-rover Based on OpenCV-Python-JAVA Using Raspberry Pi 2: An Application of Internet of Things (IoT),"
1485,6283,"‘A Real-time Surveillance Mini-rover Based on OpenCV-Python-JAVA Using Raspberry Pi 2: An Application of Internet of Things (IoT),"
3959,4082,"‘A Real-time Surveillance Mini-rover Based on OpenCV-Python-JAVA Using Raspberry Pi 2: An Application of Internet of Things (IoT),"
3959,4429,"‘A Real-time Surveillance Mini-rover Based on OpenCV-Python-JAVA Using Raspberry Pi 2: An Application of Internet of Things (IoT),"
3959,6283,"‘A Real-time Surveillance Mini-rover Based on OpenCV-Python-JAVA Using Raspberry Pi 2: An Application of Internet of Things (IoT),"
4082,4429,"‘A Real-time Surveillance Mini-rover Based on OpenCV-Python-JAVA Using Raspberry Pi 2: An Application of Internet of Things (IoT),"
4082,6283,"‘A Real-time Surveillance Mini-rover Based on OpenCV-Python-JAVA Using Raspberry Pi 2: An Application of Internet of Things (IoT),"
4429,6283,"‘A Real-time Surveillance Mini-rover Based on OpenCV-Python-JAVA Using Raspberry Pi 2: An Application of Internet of Things (IoT),"
1638,1785,"Microcontroller Based Home Automation System Using Bluetooth, GSM, Wi-Fi and DTMF,"
1638,3730,"Microcontroller Based Home Automation System Using Bluetooth, GSM, Wi-Fi and DTMF,"
1638,4439,"Microcontroller Based Home Automation System Using Bluetooth, GSM, Wi-Fi and DTMF,"
1785,3730,"Microcontroller Based Home Automation System Using Bluetooth, GSM, Wi-Fi and DTMF,"
1785,4439,"Microcontroller Based Home Automation System Using Bluetooth, GSM, Wi-Fi and DTMF,"
3730,4439,"Microcontroller Based Home Automation System Using Bluetooth, GSM, Wi-Fi and DTMF,"
1567,1751,"QUEBO,"
1567,4260,"QUEBO,"
1567,6240,"QUEBO,"
1751,4260,"QUEBO,"
1751,6240,"QUEBO,"
4260,6240,"QUEBO,"
1783,341,"Protibadi: A Platform for Fighting Sexual Harassment in Urban Bangladesh,"
1783,3708,"Protibadi: A Platform for Fighting Sexual Harassment in Urban Bangladesh,"
1783,4508,"Protibadi: A Platform for Fighting Sexual Harassment in Urban Bangladesh,"
1783,5121,"Protibadi: A Platform for Fighting Sexual Harassment in Urban Bangladesh,"
1783,5743,"Protibadi: A Platform for Fighting Sexual Harassment in Urban Bangladesh,"
1783,5954,"Protibadi: A Platform for Fighting Sexual Harassment in Urban Bangladesh,"
1783,6067,"Protibadi: A Platform for Fighting Sexual Harassment in Urban Bangladesh,"
341,3708,"Protibadi: A Platform for Fighting Sexual Harassment in Urban Bangladesh,"
341,4508,"Protibadi: A Platform for Fighting Sexual Harassment in Urban Bangladesh,"
341,5121,"Protibadi: A Platform for Fighting Sexual Harassment in Urban Bangladesh,"
341,5743,"Protibadi: A Platform for Fighting Sexual Harassment in Urban Bangladesh,"
341,5954,"Protibadi: A Platform for Fighting Sexual Harassment in Urban Bangladesh,"
341,6067,"Protibadi: A Platform for Fighting Sexual Harassment in Urban Bangladesh,"
3708,4508,"Protibadi: A Platform for Fighting Sexual Harassment in Urban Bangladesh,"
3708,5121,"Protibadi: A Platform for Fighting Sexual Harassment in Urban Bangladesh,"
3708,5743,"Protibadi: A Platform for Fighting Sexual Harassment in Urban Bangladesh,"
3708,5954,"Protibadi: A Platform for Fighting Sexual Harassment in Urban Bangladesh,"
3708,6067,"Protibadi: A Platform for Fighting Sexual Harassment in Urban Bangladesh,"
4508,5121,"Protibadi: A Platform for Fighting Sexual Harassment in Urban Bangladesh,"
4508,5743,"Protibadi: A Platform for Fighting Sexual Harassment in Urban Bangladesh,"
4508,5954,"Protibadi: A Platform for Fighting Sexual Harassment in Urban Bangladesh,"
4508,6067,"Protibadi: A Platform for Fighting Sexual Harassment in Urban Bangladesh,"
5121,5743,"Protibadi: A Platform for Fighting Sexual Harassment in Urban Bangladesh,"
5121,5954,"Protibadi: A Platform for Fighting Sexual Harassment in Urban Bangladesh,"
5121,6067,"Protibadi: A Platform for Fighting Sexual Harassment in Urban Bangladesh,"
5743,5954,"Protibadi: A Platform for Fighting Sexual Harassment in Urban Bangladesh,"
5743,6067,"Protibadi: A Platform for Fighting Sexual Harassment in Urban Bangladesh,"
5954,6067,"Protibadi: A Platform for Fighting Sexual Harassment in Urban Bangladesh,"
1505,171,"ifreePhony: A touchscreen user interface for people with eye disability,"
1505,4508,"ifreePhony: A touchscreen user interface for people with eye disability,"
171,4508,"ifreePhony: A touchscreen user interface for people with eye disability,"
154,4013,"Investigation of a Compact Ultra Wideband Antenna for Wearable Applications,"
154,4791,"Investigation of a Compact Ultra Wideband Antenna for Wearable Applications,"
4013,4791,"Investigation of a Compact Ultra Wideband Antenna for Wearable Applications,"
3897,4508,"An Adaptive Approach for Video Streaming and Evaluation over Bluetooth Network,"
3897,5158,"An Adaptive Approach for Video Streaming and Evaluation over Bluetooth Network,"
4508,5158,"An Adaptive Approach for Video Streaming and Evaluation over Bluetooth Network,"
3340,4508,"Android Mobile Application: Remote Monitoring of Blood Pressure,"
3340,5481,"Android Mobile Application: Remote Monitoring of Blood Pressure,"
4508,5481,"Android Mobile Application: Remote Monitoring of Blood Pressure,"
4508,4947,"Application of Mobile technology for diabetic test and health care monitoring system of Diabetic Patients,"
4013,464,"Ultra Wideband Off-Body Radio Channel Characterisation for Different Environments,"
4013,4819,"Ultra Wideband Off-Body Radio Channel Characterisation for Different Environments,"
464,4819,"Ultra Wideband Off-Body Radio Channel Characterisation for Different Environments,"
4013,464,"Investigation of Body Shape Variations Effect on the Ultra Wideband On-Body Radio Propagation Channel,"
4013,4819,"Investigation of Body Shape Variations Effect on the Ultra Wideband On-Body Radio Propagation Channel,"
464,4819,"Investigation of Body Shape Variations Effect on the Ultra Wideband On-Body Radio Propagation Channel,"
4013,464,"Characterization and Modelling of Ultra Wideband Radio Links For Optimum Performance Of Body Area Network in Health Care Applications,"
4013,4819,"Characterization and Modelling of Ultra Wideband Radio Links For Optimum Performance Of Body Area Network in Health Care Applications,"
464,4819,"Characterization and Modelling of Ultra Wideband Radio Links For Optimum Performance Of Body Area Network in Health Care Applications,"
2529,4545,"Measurement and Prediction of Indoor Signal Propagation for ISM Band,"
2529,5790,"Measurement and Prediction of Indoor Signal Propagation for ISM Band,"
4545,5790,"Measurement and Prediction of Indoor Signal Propagation for ISM Band,"
4013,464,"Off-Body Radio Channel Characterisation Using Ultra Wideband Wireless Tags,"
2203,2393,"“An application program interface for vBulletin,”,"
2203,5358,"“An application program interface for vBulletin,”,"
2203,6149,"“An application program interface for vBulletin,”,"
2393,5358,"“An application program interface for vBulletin,”,"
2393,6149,"“An application program interface for vBulletin,”,"
5358,6149,"“An application program interface for vBulletin,”,"
4038,4508,"MFS Design in Appstore-enabled Smart Featurephones for Low-literate, Marginalized Communities,"
4038,5366,"MFS Design in Appstore-enabled Smart Featurephones for Low-literate, Marginalized Communities,"
4038,6329,"MFS Design in Appstore-enabled Smart Featurephones for Low-literate, Marginalized Communities,"
4508,5366,"MFS Design in Appstore-enabled Smart Featurephones for Low-literate, Marginalized Communities,"
4508,6329,"MFS Design in Appstore-enabled Smart Featurephones for Low-literate, Marginalized Communities,"
5366,6329,"MFS Design in Appstore-enabled Smart Featurephones for Low-literate, Marginalized Communities,"
1495,3930,"Understanding the information landscape in agricultural communities in rural Bangladesh,"
1495,5867,"Understanding the information landscape in agricultural communities in rural Bangladesh,"
1495,5992,"Understanding the information landscape in agricultural communities in rural Bangladesh,"
1495,6047,"Understanding the information landscape in agricultural communities in rural Bangladesh,"
1495,606,"Understanding the information landscape in agricultural communities in rural Bangladesh,"
3930,5867,"Understanding the information landscape in agricultural communities in rural Bangladesh,"
3930,5992,"Understanding the information landscape in agricultural communities in rural Bangladesh,"
3930,6047,"Understanding the information landscape in agricultural communities in rural Bangladesh,"
3930,606,"Understanding the information landscape in agricultural communities in rural Bangladesh,"
5867,5992,"Understanding the information landscape in agricultural communities in rural Bangladesh,"
5867,6047,"Understanding the information landscape in agricultural communities in rural Bangladesh,"
5867,606,"Understanding the information landscape in agricultural communities in rural Bangladesh,"
5992,6047,"Understanding the information landscape in agricultural communities in rural Bangladesh,"
5992,606,"Understanding the information landscape in agricultural communities in rural Bangladesh,"
6047,606,"Understanding the information landscape in agricultural communities in rural Bangladesh,"
3297,4422,"An Automatic Soil Testing Machine for Accurate Fertilization,"
1790,3969,"Impacts of Covid-19 on University Final Year Internship Students,"
1790,5728,"Impacts of Covid-19 on University Final Year Internship Students,"
1790,6929,"Impacts of Covid-19 on University Final Year Internship Students,"
1790,771,"Impacts of Covid-19 on University Final Year Internship Students,"
3969,5728,"Impacts of Covid-19 on University Final Year Internship Students,"
3969,6929,"Impacts of Covid-19 on University Final Year Internship Students,"
3969,771,"Impacts of Covid-19 on University Final Year Internship Students,"
5728,6929,"Impacts of Covid-19 on University Final Year Internship Students,"
5728,771,"Impacts of Covid-19 on University Final Year Internship Students,"
6929,771,"Impacts of Covid-19 on University Final Year Internship Students,"
330,3735,"Effect of COVID-19 on Medical Intern Students: Bangladesh Perspective,"
330,5664,"Effect of COVID-19 on Medical Intern Students: Bangladesh Perspective,"
3735,5664,"Effect of COVID-19 on Medical Intern Students: Bangladesh Perspective,"
298,4013,"Study of Two Different Receiver Antennas for Ultra Wideband Off-body Radio Propagation Channels,"
298,5115,"Study of Two Different Receiver Antennas for Ultra Wideband Off-body Radio Propagation Channels,"
298,6851,"Study of Two Different Receiver Antennas for Ultra Wideband Off-body Radio Propagation Channels,"
4013,5115,"Study of Two Different Receiver Antennas for Ultra Wideband Off-body Radio Propagation Channels,"
4013,6851,"Study of Two Different Receiver Antennas for Ultra Wideband Off-body Radio Propagation Channels,"
5115,6851,"Study of Two Different Receiver Antennas for Ultra Wideband Off-body Radio Propagation Channels,"
814,846,"Distributed Intelligent Circuits and Systems,"
1785,3173,"Design of a Scalable Low-Power 1-bit Hybrid Full Adder for Fast Computation,"
1785,3592,"Design of a Scalable Low-Power 1-bit Hybrid Full Adder for Fast Computation,"
1785,3865,"Design of a Scalable Low-Power 1-bit Hybrid Full Adder for Fast Computation,"
1785,5778,"Design of a Scalable Low-Power 1-bit Hybrid Full Adder for Fast Computation,"
3173,3592,"Design of a Scalable Low-Power 1-bit Hybrid Full Adder for Fast Computation,"
3173,3865,"Design of a Scalable Low-Power 1-bit Hybrid Full Adder for Fast Computation,"
3173,5778,"Design of a Scalable Low-Power 1-bit Hybrid Full Adder for Fast Computation,"
3592,3865,"Design of a Scalable Low-Power 1-bit Hybrid Full Adder for Fast Computation,"
3592,5778,"Design of a Scalable Low-Power 1-bit Hybrid Full Adder for Fast Computation,"
3865,5778,"Design of a Scalable Low-Power 1-bit Hybrid Full Adder for Fast Computation,"
4358,4543,"Multi Cycle Implementation Scheme for 8 bit Microprocessor by VHDL,"
4358,5767,"Multi Cycle Implementation Scheme for 8 bit Microprocessor by VHDL,"
4543,5767,"Multi Cycle Implementation Scheme for 8 bit Microprocessor by VHDL,"
1304,3896,"A high-throughput FPGA architecture for parallel connected components analysis based on label reuse.,"
1304,5878,"A high-throughput FPGA architecture for parallel connected components analysis based on label reuse.,"
1304,6050,"A high-throughput FPGA architecture for parallel connected components analysis based on label reuse.,"
1304,6622,"A high-throughput FPGA architecture for parallel connected components analysis based on label reuse.,"
3896,5878,"A high-throughput FPGA architecture for parallel connected components analysis based on label reuse.,"
3896,6050,"A high-throughput FPGA architecture for parallel connected components analysis based on label reuse.,"
3896,6622,"A high-throughput FPGA architecture for parallel connected components analysis based on label reuse.,"
5878,6050,"A high-throughput FPGA architecture for parallel connected components analysis based on label reuse.,"
5878,6622,"A high-throughput FPGA architecture for parallel connected components analysis based on label reuse.,"
6050,6622,"A high-throughput FPGA architecture for parallel connected components analysis based on label reuse.,"
2795,2861,"Imaging Sensor with integrated feature extraction using connected component labeling,"
2795,5221,"Imaging Sensor with integrated feature extraction using connected component labeling,"
2795,5317,"Imaging Sensor with integrated feature extraction using connected component labeling,"
2795,6532,"Imaging Sensor with integrated feature extraction using connected component labeling,"
2795,6584,"Imaging Sensor with integrated feature extraction using connected component labeling,"
2861,5221,"Imaging Sensor with integrated feature extraction using connected component labeling,"
2861,5317,"Imaging Sensor with integrated feature extraction using connected component labeling,"
2861,6532,"Imaging Sensor with integrated feature extraction using connected component labeling,"
2861,6584,"Imaging Sensor with integrated feature extraction using connected component labeling,"
5221,5317,"Imaging Sensor with integrated feature extraction using connected component labeling,"
5221,6532,"Imaging Sensor with integrated feature extraction using connected component labeling,"
5221,6584,"Imaging Sensor with integrated feature extraction using connected component labeling,"
5317,6532,"Imaging Sensor with integrated feature extraction using connected component labeling,"
5317,6584,"Imaging Sensor with integrated feature extraction using connected component labeling,"
6532,6584,"Imaging Sensor with integrated feature extraction using connected component labeling,"
2795,2945,"Parallel hardware architecture for JPEG-LS basen on domain decomposition.,"
2795,5221,"Parallel hardware architecture for JPEG-LS basen on domain decomposition.,"
2795,5317,"Parallel hardware architecture for JPEG-LS basen on domain decomposition.,"
2795,5328,"Parallel hardware architecture for JPEG-LS basen on domain decomposition.,"
2795,6634,"Parallel hardware architecture for JPEG-LS basen on domain decomposition.,"
2945,5221,"Parallel hardware architecture for JPEG-LS basen on domain decomposition.,"
2945,5317,"Parallel hardware architecture for JPEG-LS basen on domain decomposition.,"
2945,5328,"Parallel hardware architecture for JPEG-LS basen on domain decomposition.,"
2945,6634,"Parallel hardware architecture for JPEG-LS basen on domain decomposition.,"
5221,5317,"Parallel hardware architecture for JPEG-LS basen on domain decomposition.,"
5221,5328,"Parallel hardware architecture for JPEG-LS basen on domain decomposition.,"
5221,6634,"Parallel hardware architecture for JPEG-LS basen on domain decomposition.,"
5317,5328,"Parallel hardware architecture for JPEG-LS basen on domain decomposition.,"
5317,6634,"Parallel hardware architecture for JPEG-LS basen on domain decomposition.,"
5328,6634,"Parallel hardware architecture for JPEG-LS basen on domain decomposition.,"
2190,2795,"Investigation of polymerization and drying of polyvinylpyrrolidone in an acoustic levitator using a smart camera for online process measurement,"
2190,4891,"Investigation of polymerization and drying of polyvinylpyrrolidone in an acoustic levitator using a smart camera for online process measurement,"
2190,5221,"Investigation of polymerization and drying of polyvinylpyrrolidone in an acoustic levitator using a smart camera for online process measurement,"
2190,5317,"Investigation of polymerization and drying of polyvinylpyrrolidone in an acoustic levitator using a smart camera for online process measurement,"
2190,6534,"Investigation of polymerization and drying of polyvinylpyrrolidone in an acoustic levitator using a smart camera for online process measurement,"
2190,6865,"Investigation of polymerization and drying of polyvinylpyrrolidone in an acoustic levitator using a smart camera for online process measurement,"
2795,4891,"Investigation of polymerization and drying of polyvinylpyrrolidone in an acoustic levitator using a smart camera for online process measurement,"
2795,5221,"Investigation of polymerization and drying of polyvinylpyrrolidone in an acoustic levitator using a smart camera for online process measurement,"
2795,5317,"Investigation of polymerization and drying of polyvinylpyrrolidone in an acoustic levitator using a smart camera for online process measurement,"
2795,6534,"Investigation of polymerization and drying of polyvinylpyrrolidone in an acoustic levitator using a smart camera for online process measurement,"
2795,6865,"Investigation of polymerization and drying of polyvinylpyrrolidone in an acoustic levitator using a smart camera for online process measurement,"
4891,5221,"Investigation of polymerization and drying of polyvinylpyrrolidone in an acoustic levitator using a smart camera for online process measurement,"
4891,5317,"Investigation of polymerization and drying of polyvinylpyrrolidone in an acoustic levitator using a smart camera for online process measurement,"
4891,6534,"Investigation of polymerization and drying of polyvinylpyrrolidone in an acoustic levitator using a smart camera for online process measurement,"
4891,6865,"Investigation of polymerization and drying of polyvinylpyrrolidone in an acoustic levitator using a smart camera for online process measurement,"
5221,5317,"Investigation of polymerization and drying of polyvinylpyrrolidone in an acoustic levitator using a smart camera for online process measurement,"
5221,6534,"Investigation of polymerization and drying of polyvinylpyrrolidone in an acoustic levitator using a smart camera for online process measurement,"
5221,6865,"Investigation of polymerization and drying of polyvinylpyrrolidone in an acoustic levitator using a smart camera for online process measurement,"
5317,6534,"Investigation of polymerization and drying of polyvinylpyrrolidone in an acoustic levitator using a smart camera for online process measurement,"
5317,6865,"Investigation of polymerization and drying of polyvinylpyrrolidone in an acoustic levitator using a smart camera for online process measurement,"
6534,6865,"Investigation of polymerization and drying of polyvinylpyrrolidone in an acoustic levitator using a smart camera for online process measurement,"
2575,2795,"Online imaging analysis of spray processes based on a reconfigurable embedded system,"
2575,5221,"Online imaging analysis of spray processes based on a reconfigurable embedded system,"
2575,5317,"Online imaging analysis of spray processes based on a reconfigurable embedded system,"
2575,6586,"Online imaging analysis of spray processes based on a reconfigurable embedded system,"
2575,6634,"Online imaging analysis of spray processes based on a reconfigurable embedded system,"
2795,5221,"Online imaging analysis of spray processes based on a reconfigurable embedded system,"
2795,5317,"Online imaging analysis of spray processes based on a reconfigurable embedded system,"
2795,6586,"Online imaging analysis of spray processes based on a reconfigurable embedded system,"
2795,6634,"Online imaging analysis of spray processes based on a reconfigurable embedded system,"
5221,5317,"Online imaging analysis of spray processes based on a reconfigurable embedded system,"
5221,6586,"Online imaging analysis of spray processes based on a reconfigurable embedded system,"
5221,6634,"Online imaging analysis of spray processes based on a reconfigurable embedded system,"
5317,6586,"Online imaging analysis of spray processes based on a reconfigurable embedded system,"
5317,6634,"Online imaging analysis of spray processes based on a reconfigurable embedded system,"
6586,6634,"Online imaging analysis of spray processes based on a reconfigurable embedded system,"
1731,2202,"Achieving 130MHz in 0.16um in a TD-SCDMA Coprocessor Chip,"
1731,6939,"Achieving 130MHz in 0.16um in a TD-SCDMA Coprocessor Chip,"
2202,6939,"Achieving 130MHz in 0.16um in a TD-SCDMA Coprocessor Chip,"
1333,1731,"Automatic Generation of Thin Film Process Flows — Part I: Basic Algorithms,"
1333,6854,"Automatic Generation of Thin Film Process Flows — Part I: Basic Algorithms,"
1731,6854,"Automatic Generation of Thin Film Process Flows — Part I: Basic Algorithms,"
1333,1731,"Automatic Generation of Thin Film Process Flows — Part II: Recipe Generation, Flow Evaluation, and System Framework,"
1333,6854,"Automatic Generation of Thin Film Process Flows — Part II: Recipe Generation, Flow Evaluation, and System Framework,"
1731,6854,"Automatic Generation of Thin Film Process Flows — Part II: Recipe Generation, Flow Evaluation, and System Framework,"
362,4013,"A Virtual Reality (VR) Based Interactive and Educative Experience of Hajj and Umrah for the People of Bangladesh,"
362,535,"A Virtual Reality (VR) Based Interactive and Educative Experience of Hajj and Umrah for the People of Bangladesh,"
362,5756,"A Virtual Reality (VR) Based Interactive and Educative Experience of Hajj and Umrah for the People of Bangladesh,"
4013,535,"A Virtual Reality (VR) Based Interactive and Educative Experience of Hajj and Umrah for the People of Bangladesh,"
4013,5756,"A Virtual Reality (VR) Based Interactive and Educative Experience of Hajj and Umrah for the People of Bangladesh,"
535,5756,"A Virtual Reality (VR) Based Interactive and Educative Experience of Hajj and Umrah for the People of Bangladesh,"
24,886,"Blockchain in a Nutshell: State-of-the-Art Applications and Future Research Directions,"
4055,4520,"Computational Experience with Diagonally Structured Linear Algebra in Java,"
4055,5685,"Computational Experience with Diagonally Structured Linear Algebra in Java,"
4520,5685,"Computational Experience with Diagonally Structured Linear Algebra in Java,"
238,3982,"Augmented Reality for Education; AR Children’s Book,"
238,5975,"Augmented Reality for Education; AR Children’s Book,"
3982,5975,"Augmented Reality for Education; AR Children’s Book,"
4055,5685,"On Computing with Diagonally Structured Matrices,"
1785,4388,"A Web Application for Traffic Status Update using Crowd-Sourced Data Acquisition and Real-Time Modification,"
1785,4697,"A Web Application for Traffic Status Update using Crowd-Sourced Data Acquisition and Real-Time Modification,"
4388,4697,"A Web Application for Traffic Status Update using Crowd-Sourced Data Acquisition and Real-Time Modification,"
1743,1785,"An Automated Way of Vehicle Theft Detection in Parking Facilities by Identifying Moving Vehicles in CCTV Video Stream,"
1743,5591,"An Automated Way of Vehicle Theft Detection in Parking Facilities by Identifying Moving Vehicles in CCTV Video Stream,"
1743,5594,"An Automated Way of Vehicle Theft Detection in Parking Facilities by Identifying Moving Vehicles in CCTV Video Stream,"
1785,5591,"An Automated Way of Vehicle Theft Detection in Parking Facilities by Identifying Moving Vehicles in CCTV Video Stream,"
1785,5594,"An Automated Way of Vehicle Theft Detection in Parking Facilities by Identifying Moving Vehicles in CCTV Video Stream,"
5591,5594,"An Automated Way of Vehicle Theft Detection in Parking Facilities by Identifying Moving Vehicles in CCTV Video Stream,"
1516,5426,"Bengali Handwriting Recognition and Conversion to Editable Text,"
2838,3105,"Web and Mobile Based Solution to Lost and Found Items in North South University,"
5797,6087,"The Design of an Online Laundry System,"
1785,2483,"MediPro – A Cost Effective and User-Friendly Medical Information System,"
1785,2978,"MediPro – A Cost Effective and User-Friendly Medical Information System,"
1785,3972,"MediPro – A Cost Effective and User-Friendly Medical Information System,"
2483,2978,"MediPro – A Cost Effective and User-Friendly Medical Information System,"
2483,3972,"MediPro – A Cost Effective and User-Friendly Medical Information System,"
2978,3972,"MediPro – A Cost Effective and User-Friendly Medical Information System,"
1785,5137,"A Novel Design of an Intangible Hand Gesture Controlled Computer Mouse using Vision Based Image Processing,"
1785,6866,"A Novel Design of an Intangible Hand Gesture Controlled Computer Mouse using Vision Based Image Processing,"
1785,746,"A Novel Design of an Intangible Hand Gesture Controlled Computer Mouse using Vision Based Image Processing,"
5137,6866,"A Novel Design of an Intangible Hand Gesture Controlled Computer Mouse using Vision Based Image Processing,"
5137,746,"A Novel Design of an Intangible Hand Gesture Controlled Computer Mouse using Vision Based Image Processing,"
6866,746,"A Novel Design of an Intangible Hand Gesture Controlled Computer Mouse using Vision Based Image Processing,"
3898,4402,"Personalizing your social computing world: A case study using Twitter,"
386,5035,"Mining ICDDR, B Hospital Surveillance Data and Exhibiting Strategies for Balancing Large Unbalanced Datasets,"
386,5035,"Mining ICDDR, B Hospital Surveillance Data Using Locally Linear Embedding Based SMOTE Algorithm and Multilayer Perceptron,"
1960,5546,"A Comparative Study of Text Classification Algorithms on User Submitted Bug Reports,"
1960,5790,"A Comparative Study of Text Classification Algorithms on User Submitted Bug Reports,"
5546,5790,"A Comparative Study of Text Classification Algorithms on User Submitted Bug Reports,"
3749,3801,"Web Test Integration and Performance Evaluation of E-Commerce Web Sites,"
5525,5790,"Dependency Cognizant Test Case Prioritization,"
5525,928,"Dependency Cognizant Test Case Prioritization,"
5790,928,"Dependency Cognizant Test Case Prioritization,"
2922,386,"BANGLA Isolated Word Speech Recognition,"
2922,5035,"BANGLA Isolated Word Speech Recognition,"
2922,5176,"BANGLA Isolated Word Speech Recognition,"
386,5035,"BANGLA Isolated Word Speech Recognition,"
