Authors,Title
mohammad mobarak hossen,oblique propagation of low frequency nonlinear waves in an electron depleted magnetized plasma with positive and negative dust
mohammad mobarak hossen,low frequency nonlinear waves in electron depleted magnetized nonthermal plasmas
dr. md. atikur rahman khan,signal identification in singular spectrum analysis
dr. md. sakir hossain,low complexity null subcarrier-assisted ofdm papr reduction with improved ber
prof. dr. kh. abdul maleque,mhd non-newtonian casson fluid heat and mass transfer flow with exothermic/endothermic binary chemical reaction and activation energy
dr. mohammed jashim uddin,computational study of three-dimensional stagnation point nanofluid bioconvection flow on a moving surface with anisotropic slip and thermal jump effect
dr. mohammed jashim uddin,"computational investigation of stefan blowing and multiple slips effect on buoyancy-driven bioconvection nanofluid flow with microorganisms,"
dr. mohammed jashim uddin,"energy conversion under conjugate conduction, magneto-convection, diffusion and nonlinear radiation over a non-linearly stretching sheet with slip and multiple convective boundary conditions"
dr. s. mosaddeq ahmed,"one step cyclocondensation of (thio)barbituric acid with chalcones in glacial acetic acid and phosphorous pentoxide, part-i"
md. ezazul islam,an approach to security for unstructured big data
prof. dr. kh. abdul maleque,mhd free-convective and mass transfer flow past a continuously moving semi-infinite vertical porous plate with thermal diffusion
prof. dr. kh. abdul maleque,unsteady mhd non-newtonian casson fluid flow due to a porous rotating disk with uniform electric field.
prof. dr. kh. abdul maleque,temperature dependent variable properties on mixed convective unsteady mhd laminar incompressible fluid flow with heat transfer and viscous dissipation
dr. mahfuza khatun,discriminating the students of universities by their smoking habit
md. hasibul hasan,a learning dataset aimed at predicting the feedbacks for bengali blogs
dr. mohammad mahbub rabbani,optimum conditions for the fabrication of zein/ag composite nanoparticles from ethanol/h2o co-solvents using electrospinning
"shohag barman, hiralal gope, m m manjurul islam, md mehedi hasan, and umme salma",clustering techniques for software engineering
dr. shohag barman,clustering techniques for software engineering
dr. shohag barman,fire detection in still image using color mode
dr. md. tarek hossain,transformation of orbital angular momentum and spin angular momentum
tasnim rahman,seqdev: an algorithm for constructing genetic elements using comparative assembly
dr. mohammed jashim uddin,numerical simulation of self-similar thermal convection from a spinning cone in anisotropic porous medium
dr. mohammed jashim uddin,lie group analysis and numerical solutions for magnetoconvective slip flow along a moving chemically reacting radiating plate in porous media with variable mass diffusivity
dr. mohammed jashim uddin,numerical study of free convective flow of a nanofluid over a chemically reactive porous flat vertical plate with second order slip model
dr. mohammed jashim uddin,boundary layer flow over a moving vertical flat plate with convective thermal boundary condition
dr. mohammed jashim uddin,group analysis and numerical solution of slip flow of a nanofluid in porous media with heat transfe
dr. mohammad mahbub rabbani,characterization of pullulan/chitosan oligosaccharide/ montmorillonite nanofibers prepared by electrospinning technique
md. mahfuzur rhaman,numerical simulation and analysis of incompressible newtonian fluid flows using freefem++
md. jamsher ali,analysis of numerical methods for differential-algebraic equations. the one step methods
prof. dr. dip nandi,test case prioritization based on fault dependency
shovra das,a learning dataset aimed at predicting the feedbacks for bengali blogs
riashat islam,active learning with image data
ayesha siddiqua,heat line analysis for mhd mixed convection flow of nanofluid within a driven cavity containing heat generating block.
dr. md. kamruzzaman,self-preservation in a zero pressure gradient rough wall turbulent boundary layer
rahman mohammod hafizur,a learning dataset aimed at predicting the feedbacks for bengali blogs
humaira haroon,j/psi momentum spectrum in the decay of b –meson in parton model
md. fahad monir,a study on wireless sensor network deployment and lifetime maximization of wireless sensor nodes in natural gas pipeline monitoring system
md. fahad monir,review for deployment of femtocells in soho
dr. md. abdul hamid,supervisory routing control for dynamic load balancing in low data rate wireless sensor networks
"md habib ullah, chang-sik ha",in situ prepared polypyrrole–ag nanocomposites: optical properties and morphology
dr. akinul islam jony,applications of real-time big data analytics
dr. akinul islam jony,real time social network data analysis for community detection
roushanara begum,effects of different boundary conditions at the surfaces of the extended computational domain in computing the natural convection flow in an open cavity.
dr. s. n. m. azizul hoque,adapting the nequick 2 model to gps derived tec data at a given location
sharfuddin mahmood,test case prioritization based on fault dependency
dr. mohammad mahbub rabbani,dyeing of electrospun nylon 6 nanofibers with reactive dyes using electron beam irradiation
dr. saiful islam,a high surface area tunnel-type α-mno2 nanorod cathode by a simple solvent-free synthesis for rechargeable aqueous zinc-ion batteries
"md. saidul islam,mohammad razaul karim,saiful islam,jaekook kim,nurun nahar rabin,ryo ohtani,masaaki nakamura,michio koinuma,shinya hayami,",in situ generation of silicon oxycarbide phases on reduced graphene oxide for li–ion battery anode
dr. md alamgir kabir,an improved usability evaluation model for point-of-sale systems
israt jahan mouri,traffic control management and road safety using vehicle to vehicle data transmission based on li-fi technology
dr. mahfuza khatun,title of report: socioeconomic factors responsible for diabetes among urban and rural people of bangladesh: a factor analysis approach. b. name of journal
dr. md. sohidul islam,low loss topas based porous-core single-mode photonic crystal fiber for thz communications
"9. mj uddin, wa khan, ft zohra, aim ismail",blasius and sakiadis slip flows of nanofluid with radiation effects
dr. s. m. hasan mahmud,an agent-based meta-search engine architecture for open government datasets search
dr. dilruba yasmin,visco-elastic fluid flow on mhd free convection and mass transfer flow with thermal and mass diffusion
dr. md. taimur ahad,exploring the usage of the mobile phones by smes in the achievement of vision2020 goals
dr. md. asraf ali,semg activities of the three heads of the triceps brachii muscle during cricket bowling
dr. abdus salam,save time for public transport users in a developing country
dr. md. mozahar ali,floating zone growth and characterization of (ca1–xndx)12al14o33+6x (x ∼ 0.001) single crystals
dr. md. mozahar ali,"determination of solubility limits and distribution coefficients of rare earth ln3+ ions (ln= y, ho, eu or nd) in ca12al14o33 crystals using floating zone growth"
dr. md. mozahar ali,"hydrothermal synthesis, crystal structure, and superconductivity of a double-perovskite bi oxide"
"mehedi hasan, m. a. hakim, m. a. basith, md. sarowar hossain, bashir ahmmad, m. a. zubair, a. hussain, and md. fakhrul islam",size dependent magnetic and electrical properties of ba-doped nanocrystalline bifeo3
"mehedi hasan, m.a. basith, m.a. zubair, md. sarowar hossain, rubayyat mahbub, m.a. hakim, md. fakhrul islam",saturation magnetization and band gap tuning in bifeo3 nanoparticles via co-substitution of gd and mn
"mehedi hasan, md. fakhrul islam, rubayyat mahbub, md. sarowar hossain, m.a. hakim",a soft chemical route to the synthesis of bifeo3 nanoparticles with enhanced magnetization
"md iftekharul mobin, md abid-ar-rafi, md neamul islam and md rifat hasan",an intelligent fire detection and mitigation system safe from fire (sff)
rajarshi roy chowdhury,a proportional study of nearest neighbour and simulated annealing algorithms by using symmetric tsp
"rajarshi roy chowdhury, sushanta acharjee",a proportional study on ip address
"m sarkar, jb islam, s akter","pollution and ecological risk assessment for the environmentally impacted turag river, bangladesh"
"ks ahmed, akml rahman, m sarkar, jb islam, ia jahan, m moniruzzaman, b saha, nc bhoumik",assessment on the level of contamination of turag river at tongi area in dhaka
"mohammad shahadat hossain, ahmed afif monrat, mamun hasan, razuan karim, tanveer ahmed bhuiyan, md saifuddin khalid",a belief rule-based expert system to assess mental disorder under uncertainty
"razuan karim, karl andersson, mohammad shahadat hossain, md jasim uddin, md perveg meah",a belief rule based expert system to assess clinical bronchopneumonia suspicion
"mohammad shahadat hossain, mohammad a. haque, rashed mustafa, razuan karim, hirak chandra dey, md. yusuf",an expert system to assist the diagnosis of ischemic heart disease
md. ezazul islam,an approach to security for unstructured big data
prof. dr. md. rafiqul islam,a new approach to access control in cloud
prof. dr. md. rafiqul islam,"chemical reaction optimization for solving shortest common supersequence problem,"
"r. karim, m. s. hossain, m. s. khalid, r. mustafa, t. a. bhuiyan",a belief rule based expert system to assess bronchiolitis suspicion from signs and symptoms under uncertainty
"a. a. nahid, m. m. hossain, mahfuzur rahman*",effect of some metal ions on the photocatalytic oxidation of remazol black b in aqueous solution under uv irradiation
"s.h. naqib, m. afsana azam, m. borhan uddin",a simple model for normal state in- and out-of-plane resistivities of hole doped cuprates
"jahida b islam, mamon sarkar, akm lutfor rahman, k shahin ahmed","quantitative assessment of toxicity in the shitalakkhya river, bangladesh"
"m sarkar, jb islam, ks ahmed, a rahman, ba begum","evaluation of transboundary impact on air pollution in a rural area shyamnagar, bangladesh"
"m sarkar, akml rahman, jb islam, ks ahmed","study of hydrochemistry and pollution status of the buriganga river, bangladesh"
dr. mahadeb kumar das,to determine the best wavelet by the compression of an image (fingerprint) using two types of wavelets base on wavelet and wavelet-packet
"bilkis a begum, k shahin ahmed, m sarkar, jb islam, akm lutfor rahman","status of ambient particulate matter and black carbon concentrations in rajshahi air, bangladesh"
"s jahan, m n h liton, m k r khan and m mozibur rahman",effect of aluminum doping on the properties of spray deposited copper sulfide (cu2s) thin films
dr. md. mozahar ali,hydrothermal synthesis of a new bi-based (ba0. 82k0. 18)(bi0. 53pb0. 47) o3 superconductor
dr. md. asraf ali,muscle fatigue in the three heads of the triceps brachii during a controlled forceful hand grip task with full elbow extension using surface electromyography
dr. md. asraf ali,analysis of crosstalk in the mechanomyographic signals generated by forearm muscles during different wrist postures
dr. debajyoti karmaker,an extended research on the blood donor community as a mobile application
dr. debajyoti karmaker,an automated music selector derived from weather condition and its impact on human psychology
dr. debajyoti karmaker,face recognition using eigenfaces
dr. debajyoti karmaker,simple approach to traffic update system
dr. khandaker tabin hasan,automated person identification system using walking pattern biometrics
rutaba jania,x-rays and other associated techniques in identifying organic compounds for the production of synthetic graphite
israt jahan mouri,"a smart, location based time and attendance tracking system using android application"
"kamruddin nur, marc morenza-cinos, anna carreras, and rafael pous",projection of rfid-obtained product information on a retail stores indoor panoramas
"m. f. mridha, molla rashied hussein, md. musfiqur rahaman, jugal krishna das",a proficient autonomous bangla semantic parser for natural language processing
"21. m. f. mridha, aloke kumar saha, md. akhtaruzzaman adnan, molla rashied hussain and jugal krishna das",design and implementation of an efficient enconverter for bangla language
dr. a. f. m. saifuddin saif,moment feature based fast feature extraction algorithm for moving object detection using aerial images
dr. md. kamruzzaman,spectroscopic study of the interaction between adenosine disodium triphosphate and gatifloxacin-al3+ complex and its analytical application
dr. md. kamruzzaman,effects of temperature in electrodepostion of znte thin films
prof. dr. dip nandi,investigation of participation and quality of online interaction.
prof. dr. dip nandi,what factors impact student–content interaction in fully online courses?
prof. dr. dip nandi,a proposed modification of k-means algorithm
prof. dr. dip nandi,a high-throughput routing metric for multi-hop underwater acoustic networks
a. m. anisul huq,a compact routing based mapping system for the locator/id separation protocol (lisp)
a. m. anisul huq,a reputation based system to overcome malicious behavior in peer-to-peer networks
a. m. anisul huq,a review: performance measurements of transport protocols
dr. md. alamgir badsha,broadband epsilon-near-zero perfect absorption in the near-infrared
dr. md. abdul hamid,qos and trust-aware coalition formation game in data-intensive cloud federations
md. masud parvez,experimental studies on the nonlinear optical properties of linbo3 crystal.
dr. md. sohidul islam,average secrecy mutual information of the non-identically independently distributed hoyt fading wireless channels
rahman mohammod hafizur,simple approach to traffic update system
rahman mohammod hafizur,face recognition using eigenfaces
dr. afroza nahar,"global prospects, progress, policies, and environmental impact of solar photovoltaic power generation."
dr. md. kamruzzaman,drag of a turbulent boundary layer with trans- verse 2d circular rods on the wall
dr. md. kamruzzaman,scale by scale energy budget in a turbulent boundary layer over a rough wall
dr. md. kamruzzaman,power-law exponent in the transition period of decay in grid turbulence
dr. md. saef ullah miah,simple approach to traffic update system
dr. md. saef ullah miah,face recognition using eigenfaces
dr. md. saef ullah miah,determining the best agile sdlc for bangladesh’s software industry
dr. mohammad mahbub rabbani,novel preparation and characterization of human hair-based nanofibers using electrospinning process
mohammad samawat ullah,optimization of wireless ad-hoc networks using an adjacent collaborative directional mac (acdm) protocol
mohammad samawat ullah,tea leaf diseases recognition using neural network ensemble
"4) d karmaker, m s u miah, m a imran, h rahman and a bhowmik",simple approach to traffic update system
"5) m a imran, m s u miah, h rahman, a bhowmik and d karmaker",face recognition using eigenfaces
"6) m islam, d karmaker,m a imran, m s u miah and a bhowmik",determining the best agile sdlc for bangladesh’s software industry
dr. mohammad mahmudul hasan,e-government service research development: a literature review
"sabeth, farzana, islam, md. serajul, endo, tadashi, ohta, nobuhiro",time-resolved photoexcitation dynamics of the electrical conductivity of the magnetic organic superconductor -(bets)2fe0.45ga0.55cl4
dr. kazi a. kalpoma,"asian dust detection method and time series analysis of 2010, 2013 and 2014 events using aqua modis satellite images (preparing manuscript for the submission by 29th dec))"
dr. mohammad tariqul islam,self-assembly of a liquid crystal aba triblock copolymer in a b-selective organic solvent
dr. mohammed jashim uddin,effect of newtonian heating and thermal radiation on heat and mass transfer of nanofluids over a stretching sheet in porous media
dr. mohammed jashim uddin,effect of multiple slips and dissipation on boundary layer flow of nanofluid flow over a flat plate in a darcian porous media
dr. mohammed jashim uddin,bioconvective non-newtonian nanofluid transport over a vertical plate in a porous medium containing micro-organisms in a moving free stream .
dr. mohammed jashim uddin,bioconvective non-newtonian nanofluid transport in porous media containing micro-organisms in a moving free stream
dr. mohammed jashim uddin,radiative convective nanofluid flow past a stretching/shrinking sheet with slip boundary conditions
dr. mohammed jashim uddin,group analysis of free convection flow of a magnetic nanofluid with chemical reaction
dr. mohammed jashim uddin,multiple slip effects on unsteady magnetohydrodynamic mixed convective rear stagnation point flow of nanofluid in a darcian porous medium
dr. mohammed jashim uddin,non-similar solution of free convectiveflow of power law nanofluids in porous medium along a vertical cone/plate with thermal and mass convective boundary conditions
dr. mohammed jashim uddin,g-jitter induced magnetohydrodynamics flow of nanofluid with constant convective thermal and solutal boundary conditions.
dr. mohammed jashim uddin,lie group analysis and numerical solutions for magneto-convective slip flow of nanofluid over a moving plate with newtonian heating boundary condition
dr. mohammed jashim uddin,symmetry group and numerical study of non-newtonian nanofluid transport in a porous medium with multiple convective boundary and nonlinear radiation
dr. mohammed jashim uddin,new similarity solution of boundary layer flow along a continuously moving convectively heated horizontal plate by deductive group method.
dr. mohammed jashim uddin,computational investigation of hydromagnetic thermo-solutal nanofluid slip flow in darcian porous medium with zero mass flux boundary condition using stretching group transformations
dr. mohammed jashim uddin,lie group analysis and numerical solution of magnetohydrodynamic free convective slip flow of micropolarfluid over a moving plate with heat transfer
dr. afroza shelley,yrast states and electromagnetic reduced transition properties of 122t e by means of interacting boson model-1
dr. mohammed jashim uddin,optimal homotopy asymptotic method for mhd slips flow over a radiating stretching sheet with heat transfer
dr. mohammed jashim uddin,similarity solution of double diffusive free convective flow over a moving vertical flat plate with convective boundary condition
dr. mohammed jashim uddin,free convective flow of pseudo plastic and newtonian fluid past a convectively heated vertical plate in a darcian porous medium with heat generation/absorption
"7) a bhowmik, n a nabila,m a imran, m a u rahman and d karmaker",an extended research on the blood donor community as a mobile application
dr. kazi a. kalpoma,logo-recognition-using-surf-features-and-knn-search-tree
dr. kazi a. kalpoma,automated-person-identification-system-using-walking-pattern-biometrics
bayzid ashik hossain,otr: a transparent database approach for using ontology in information systems
sharfuddin mahmood,a proposed modification of k-means algorithm
sharfuddin mahmood,investigation of participation and quality of online interaction
dr. kamrun nahar mukta,compressive and rarefactive dust ion-acoustic solitary waves with degenerate electron–positron–ion plasma
dr. md. tarek hossain,effect of pressure on the valency of cerium in cerium monochalcogenides and cerium monopnictides
raihan uddin ahmed,jonaki - an mlearning tool to reduce illeteracy in bangladesh
raihan uddin ahmed,a zigzag approach to cascading menu
prodip kumar ghose,mathematical analysis of an hiv/aids epidemic model.
md. manirul islam,a novel signature-based traffic classification engine to reduce false alarms in intrusion detection systems
prodip kumar ghose,non-newtonian casson fluid heat and mass transfer flow and viscous dissipation with a binary chemical reaction.
dr. khandaker tabin hasan,a high-throughput routing metric for multi-hop underwater acoustic networks
abhijit bhowmik,a heuristic approach to course scheduling problem
prof. dr. kh. abdul maleque,non-newtonian casson fluid heat and mass transfer flow and viscous dissipation with a binary chemical reaction
dr. md. sakir hossain,enhancing cell edge performance using multi-layer soft frequencyreuse scheme
dr. md. sakir hossain,the tropospheric scintillation prediction based on measured data for earth-to-satellite link for bangladeshi climatic condition
dr. mohammad marufuzzaman,a time series based sequence prediction algorithm to detect activities of daily living in smart home
dr. mohammad marufuzzaman,triple data encryption standard encryption engine: a hardware approach
dr. mohammad marufuzzaman,"design perspective of low power, high efficiency shift registers"
dr. mohammad mahmudul hasan,implication of requirements engineering in ict4d project development
dr. kamruddin md. nur,projection of rfid-obtained product information on a retail store’s indoor panoramas
"m. n. u. al mahmud, farzana khalil, md. musfiqur rahman, m. i. r. mamun, mohammad shoeb, a. m. abd el-aty, jong-hyouk park, ho-chul shin, nilufar nahar & jae-han shim",analysis of ddt and its metabolites in soil and water samples obtained in the vicinity of a closed-down factory in bangladesh using various extraction methods
dr. mahadeb kumar das,analytical study on unsteady mhd free convection and mass transfer flow past a vertical porous plate
dr. mahadeb kumar das,numerical solution of mhd flow in presence of induced magnetic field and hall current effect over an infinite rotating vertical porous plate through porous medium
dr. mahadeb kumar das,effect of porous medium on unsteady heat & mass transfer flow of fluid
tashmiah tamzid anannya,impact of heuristics in clustering large biological networks
"uddin, a., singh, v.k.",a quantity–quality composite ranking of indian institutions in cs research
"singh, v.k., uddin, a., pinto, d.",computer science research: the top 100 institutions in india and in the world
"uddin, a., singh, v.k., pinto, d., olmos, i.",scientometric mapping of computer science research in mexico
"singh, v.k., banshal, s.k., singhal, k., uddin, a.",scientometric mapping of research on “big data”
umme marzia haque,logo_recognition_using_surf_features_and_knn_search_tree
dr. md. razib hayat khan,software performance evaluation utilizing uml specification and srn model and their formal representation
"uddin, a., singh, v.k.",measuring research output and collaboration in south asian countries
dr. ashraf uddin,the information technology knowledge infrastructure and research in south asia
dr. md. mozahar ali,hydrothermal synthesis of a new bi-based (ba 0.82 k 0.18)(bi 0.53 pb 0.47) o 3 superconductor
dr. md. mozahar ali,new superconductor (na0.25k0.45) ba3bi4o12: a first-principles study
dr. md. mozahar ali,superconducting double perovskite bismuth oxide prepared by a low‐temperature hydrothermal reaction
"uddin, a., singh, v.k.",mapping the computer science research in saarc countries
dr. md. atikur rahman khan,on the theory and practice of singular spectrum analysis forecasting
jannatul maowa,a new failure detector to detect failures in a distributed system
dr. mohammad marufuzzaman,high-speed current dq pi controller for vector controlled pmsm drive
dr. mohammad marufuzzaman,fpga based precise and high speed current dq pi controller for foc pmsm drive
dr. md. sakir hossain,rain attenuation prediction for terrestrial microwave link in bangladesh
abhijit bhowmik,pbct: a modified polyharmonic broadcasting scheme with seamless channel transition
dr. mahjabin taskin,dielectric properties of pure and cobalt doped zinc oxide thin films prepared by spray pyrolysis
dr. mahjabin taskin,study the effect of molar concentration on the optical and surface properties of zno thin films prepared by spray pyrolysis
dr. mahjabin taskin,"structural, optical and electrical properties of pure and co-doped zno nano fiber thin films prepared by spray pyrolysis"
dr. md. tarek hossain,modified single folded potentials for the elastic scattering
nazia hossain,a comparative analysis on routing protocols of mobile ad hoc network
nazia hossain,instant bangla speech to text conversion
"s. sultana, s. islam, a. a. mamun",envelope solitons and their modulational instability in dusty plasmas with two-temperature superthermal electrons
shahrin chowdhury,a sign language recognition approach for human-robot symbiosis
md. mahfuzur rhaman,numerical analysis and cfd simulations of two dimensional steady flow within square cavity
md. manirul islam,a practical approach to asses fatal attacks in enterprise network to identify effective mitigation techniques
prof. dr. kh. abdul maleque,variable electro-conductivity on mhd convective flow past vertical porous plate with heat absorption
prof. dr. kh. abdul maleque,binary chemical reaction on boundary layer flow with activation energy and heat absorption
a.g.m. zaman,generation of poly-line road network from map data for traffic simulator
md. mahfuzur rhaman,numerical simulations of unsteady navier-stokes equations for incompressible newtonian fluids using freefem++ based on finite element method.
dr. keshab chandra bhuyan,awareness of health hazard of tobacco consumption among students of american international university - bangladesh
prof. dr. md. rafiqul islam,recognition of bangla numerals using double layered feed forward neural network
prof. dr. md. rafiqul islam,data intensive dynamic scheduling model and algorithm for cloud computing security
dr. mahfuza khatun,awareness of health hazard of tobacco consumption among students of american international university- bangladesh
prof. dr. dip nandi,does learning environment affect the students in introductory programming courses?
dr. s. a. m. manzur h. khan,prospect of itescm model based on ict application
ayesha siddiqua,effect of variable..... moving semi-infinite vertical porous plate with heat absorption
dr. mohammad tariqul islam,controlled radical polymerization of vinyl acetate in supercritical co2 catalyzed by cubr/terpyridine
dr. mohammed jashim uddin,effects of melting and thermal dispersion on unsteady mixed convection with heat and mass transfer in non-darcy porous medium.
dr. mohammed jashim uddin,combined similarity-numerical solutions of mhd boundary layer slip flow of non-newtonian power-law nanofluids over a radiating moving plate
dr. mohammed jashim uddin,double-diffusive radiative magnetic mixed convective slip flow with biot and richardson number effects
dr. mohammed jashim uddin,mathematical modelling of radiative hydromagnetic thermosolutal nanofluid convection slip flow in saturated porous media
dr. mohammed jashim uddin,scaling transformation for free convection flow of a micropolar fluid along a moving vertical plate in a porous medium with velocity and thermal slip boundary conditions
dr. mohammed jashim uddin,scaling group transformation for mhd boundary layer flow over a permeable stretching sheet in the presence of slip flow with newtonian heating effects .
dr. mohammed jashim uddin,hydromagnetic transport phenomena from a stretching or shrinking nonlinear nanomaterial sheet with navier slip and convective heating: a model for bio-nano-materials processing
dr. mohammed jashim uddin,g-jitter mixed convective slip flow of nanofluid past a permeable stretching sheet embedded in a darcian porous media with variable viscosity
dr. mohammad tariqul islam,"liquid crystal based biosensors using a strong polyelectrolyte-containing block copolymer, poly(4-cyanobiphenyl- 4’-oxyundecylacrylate)-b-poly(sodium styrene sulfonate)"
dr. mohammad tariqul islam,self-assembly of a liquid crystal aba triblock copolymer in a nematic liquid crystal solvent
"f j pettersen, h ferdous, h kalvøy, ø g martinsen and j o høgetveit",comparison of four different fim configurations-a simulation study
afsah sharmin,design of a wireless data transmission protocol for underwater acoustic networks
dr. preetom nag,local-heterogeneous responses and transient dynamics of cage breaking and formation in colloidal fluids
dr. mohammad mahbub rabbani,poly (vinyl alcohol)/pullulan blend nanofibres prepared from aqueous solutions using electrospinning method
dr. mohammad mahbub rabbani,electrochemical characterization of multilayered cdte/pss films prepared by electrostatic self-assembly method
dr. mohammad mahbub rabbani,effect of tio2 content and process parameters on electrospun poly(acrylonitrile)/tio2 nanofibers
dr. m. m. mahbubul syeed,prediction models and techniques in open source software projects
dr. m. m. mahbubul syeed,socio-technical dependencies in forked oss projects: revealing evidence from bsd family
dr. md. kamruzzaman,magnetic field effect on fluid flow through a rotating rectangular st raight duct with large aspect ratio
dr. afroza nahar,"global renewable energy based electricity generation and smart grid system for energy security”, the scientific world journal, vol. 2014, article id 197136, page 13."
dr. afroza nahar,the effect of pv cell materials on pv system performance.
mehnaz seraj,"seraj mehnaz, atsuo inomata, kazutoshi fujikawa: ""a context aware routing metric for reliable route discovery in manet using fuzzy logic"","
dr. md. mahbub chowdhury mishu,"a review on pressure ulcer: aetiology, cost, detection and prevention systems"
dr. md. mahbub chowdhury mishu,mathematical modelling of different types of body support surface for pressure ulcer prevention
dr. md. sohidul islam,capacity of a simo system over hoyt fading wireless channels
dr. md. alamgir badsha,admittance matching analysis of perfect absorption in unpatterned thin films
dr. md. abdul hamid,thermal-aware multiconstrained intrabody qos routing for wireless body area networks
dr. md. abdul hamid,a fault-tolerant structural health monitoring protocol using wireless sensor networks
jannatul maowa,a new class of graceful tree
dr. a. f. m. saifuddin saif,moving object detection using dynamic motion modeling from uav aerial images
md. shamsur rahim,model of automated system to prevent road crashes due to drunk & drowsy driving
dr. a. f. m. saifuddin saif,a conceptual framework: dynamic path planning system for simultaneous localization and mapping multirotor uav
"muhammad f. mridha, aloke kumar saha, mahadi hasan and jugal krishna das",solving semantic problem of phrases in nlp using universal networking language (unl)
"aloke kumar saha, muhammad f. mridha and jugal krishna das",analysis of bangla root word for universal networking language (unl)
"gregory l. newman, jamil m. a. rahman, josef b. g. gluyas, dmitry s. yufit, judith a. k. howard, paul j. low","alkynyl–phosphine substituted fe2s2 clusters: synthesis, structure and spectroelectrochemical characterization of a cluster with a class iii mixed–valence [fefe]3+ core"
dr. dilruba yasmin,ionized micropolar fluid flow through a vertical plate
dr. dilruba yasmin,diffusion-thermo and thermal-diffusion effects on mhd visco-elastic fluid flow over a vertical plate
dr. md. asraf ali,significance of the electromyographic analysis of the upper limb muscles of cricket bowlers: recommendations from studies of overhead-throwing athletes
dr. md. asraf ali,"longitudinal, lateral and transverse axes of forearm muscles influence the crosstalk in the mechanomyographic signals during isometric wrist postures"
dr. md. asraf ali,surface electromyographic analysis of the biceps brachii muscle of cricket bowlers during bowling
dr. md. asraf ali,crosstalk in mechanomyographic signals from the forearm muscles during sub-maximal to maximal isometric grip force
dr. md. asraf ali,emg-force relationship during static contraction: effects on sensor placement locations on biceps brachii muscle
dr. md. asraf ali,evaluation of triceps brachii muscle strength during grip force exercise through surface electromyography
dr. md. asraf ali,"evaluation of repetitive isometric contractions on the heads of triceps brachii muscle during grip force exercise,"
dr. md. asraf ali,recent observations in surface electromyography recording of triceps brachii muscle in patients and athletes
dr. s. m. hasan mahmud,efficiency of scrum the most widely adopted method for agile software development
"sharifa rania mahmud, marzia sultana, nazia majadi, lazima ansari",computational geometry based remote networking
dr. md. mozahar ali,new superconductor (na0. 25k0. 45) ba3bi4o12: a first-principles study
dr. md. mozahar ali,superconducting double perovskite bismuth oxide prepared by a low‐temperature hydrothermal reaction
"shamim ripon, sumaya mahbub, km intiaz-ud-din",verification of a security adaptive protocol suite using spin
"k. m. imtiaz-ud-din, touhid bhuiyan, shamim ripon",circle of trust: one-hop-trust-based security paradigm for resource-constraint manet
"shamim h ripon, syed fahin ahmed, afroza yasmin, yeaminar rashid, km imtiaz-ud-din",formal analysis of a ranked neighbour manet protocol suite
"azizul azhar ramli, mohammad rabiul islam, mohd farhan md. fudzee, mohamad aizi salamat & shahreen kasim",a practical weather forecasting for air traffic control system using fuzzy hierarchical technique
"hira lal gope, md mehedi hasan, shohag barman, and nihad karim chowdhury",find real time passenger information using intelligent transportation system (its)
rajarshi roy chowdhury,security in cloud computing
"md. abdul awal ansary, rajarshi roy chowdhury, md. jakir mia","a survey of software development practices in sylhet metropolitan software firms, bangladesh"
"rajarshi roy chowdhury, md. abdul awal ansary",a secured mutual authentication protocol for rfid system
"sohrab hossain, farhana islam, razuan karim, kn siddique",a critical comparison between distributed database approach and data warehousing approach
"sohrab hossain, razuan karim, dhiman sarma",designing a task management system for a banking system by combining relational model with use case diagram
dr. jahida binte islam,"particulate matter and black carbon concentration in ambient air of an urban-traffic influenced site at farm gate, dhaka, bangladesh"
"m m hassan, m borhan uddin",performance evaluation of contention resolution schemes in optical burst switching
"mushfiq ahmad, k. asraful islam, m. borhan uddin",reciprocal symmetry and classical discrete oscillator incorporating hall-integral energy levels
"maa nahid, mm hossain, mahfuzur rahman",removal of bractive t blue by photodegradation and adsorption using zno
"kawser wazed nafi, tonny shekha kar, md. amjad hossain, m. m. a. hashem",e-commerce model based on fuzzy based certain trust model
kn siddiquee and r karim,operational failures: a general issue in government organizations in bangladesh and possible solutions using information technology
saeeda sharmeen rahman,component based method for usability testing of a website
sharifa rania mahmud,survey on convex drawing of planar graph
sharifa rania mahmud,a simple information retrieval technique
"nazia majadi, sharifa rania mahmud, marzia sultana",uniform distribution technique of cluster heads in leach protocol
dr. md. asraf ali,markerless tracking of the complex articulated motion in golf swings
dr. md. asraf ali,rehabilitation systems for physically disabled patients: a brief review of sensor-based computerised signal-monitoring systems
dr. md. asraf ali,"mechanomyography sensor development, related signal processing and applications: a systematic review"
dr. md. asraf ali,"coherence in muscle activity of the biceps brachii at middle, proximal and distal tendon region among the arm wrestling contestants"
dr. md. asraf ali,"surface electromyography assessment on biceps brachii muscle between endplate region and distal tendon insertion: comparison in terms of gender, dominant arm and contractions"
dr. md. asraf ali,effects of anthropometric variables and electrode placement on the semg activity of the biceps brachii muscle during submaximal isometric contraction in arm wrestling
dr. md. asraf ali,surface electromyography for assessing triceps brachii muscle activities: a literature review
md. nizamuddinabsayed ul alamshiblyarasimovalicsaiful islamamd. motiur rahamanmazumderamd. saidulislamam. jasimuddindeoguzgulserencermanbengub,an experimental and first-principles study of the effect of b/n doping in tio2 thin films for visible light photo-catalysis
